"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","ahmet"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator-0.13-SNAPSHOT/workers/2021-03-26__12_34_33/A1_dstat.csv 5",,,,"Date:","26 Mar 2021 12:34:38 +03"

"epoch","memory usage",,,,"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1616751428.675,12809994240.0,1941692416.0,95012405248.0,7.01545316352e+11,3.929,5.251,90.161,0.005,0.0,0.653,0.0,59084.800,16573677.800,10598280.0,0.0,0.0,56119.0,209669.0,4.500,3.570,2.580
1616751433.673,12791730176.0,1941692416.0,95012425728.0,7.01563559936e+11,4.000,5.220,90.141,0.0,0.0,0.638,0.0,8192.0,16451475.200,10575083.200,0.0,0.0,56433.800,209304.200,4.700,3.620,2.600
1616751438.670,12800630784.0,1941692416.0,95012438016.0,7.0155464704e+11,3.869,5.198,90.232,0.005,0.0,0.695,0.0,18022.400,16439978.800,10551719.600,0.0,0.0,56928.0,211142.200,4.800,3.660,2.620
1616751443.687,12794662912.0,1941692416.0,95012458496.0,7.01560594432e+11,3.832,5.303,90.189,0.0,0.0,0.676,0.0,7372.800,16486697.800,10663069.0,0.0,0.0,55764.600,211577.200,4.740,3.670,2.630
1616751448.670,12794322944.0,1941692416.0,95012474880.0,7.01560918016e+11,3.853,5.230,90.246,0.005,0.0,0.665,0.0,5734.400,16694040.400,10723815.400,0.0,0.0,55697.400,211246.200,4.680,3.670,2.640
1616751453.673,12789141504.0,1941692416.0,95012495360.0,7.01566078976e+11,3.799,5.233,90.290,0.0,0.0,0.679,0.0,819.200,16788150.600,10719419.200,0.0,0.0,56225.600,213837.600,4.700,3.700,2.650
1616751458.690,12789661696.0,1941692416.0,95012519936.0,7.01565534208e+11,3.961,5.171,90.125,0.005,0.0,0.738,0.0,56524.800,16507241.200,10639131.0,0.0,0.0,54953.0,208126.0,5.050,3.780,2.680
1616751463.672,12785987584.0,1941692416.0,95012528128.0,7.01569200128e+11,3.876,5.113,90.343,0.0,0.0,0.668,0.0,4915.200,16415673.600,10549358.400,0.0,0.0,55962.0,207419.400,4.960,3.790,2.690
1616751468.670,12798713856.0,1941692416.0,95012544512.0,7.01556457472e+11,3.767,5.150,90.391,0.0,0.0,0.692,0.0,3276.800,16360618.400,10533924.800,0.0,0.0,55866.600,206725.400,4.970,3.810,2.700
1616751473.677,12787388416.0,1941692416.0,95012560896.0,7.01567766528e+11,3.982,5.245,89.987,0.062,0.0,0.724,0.0,19660.800,16084179.800,10353208.600,0.0,0.0,57443.400,204902.800,5.050,3.840,2.720
1616751478.671,12784082944.0,1941692416.0,95012585472.0,7.01571047424e+11,3.804,5.252,90.212,0.005,0.0,0.727,0.0,13107.200,16271592.200,10423310.200,0.0,0.0,54845.0,204952.600,5.210,3.900,2.740
1616751483.670,12773060608.0,1941692416.0,95012601856.0,7.01582053376e+11,3.989,5.204,90.121,0.005,0.0,0.680,0.0,0.0,16204679.800,10428843.0,0.0,0.0,55399.400,204565.600,5.190,3.910,2.750
1616751488.670,12769812480.0,1941692416.0,95012622336.0,7.01585281024e+11,3.840,5.137,90.323,0.0,0.0,0.700,0.0,60620.800,16285336.800,10544070.400,0.0,0.0,55460.800,207685.400,5.090,3.920,2.760
1616751493.671,12766883840.0,1941692416.0,95012634624.0,7.01588197376e+11,3.883,5.153,90.265,0.0,0.0,0.699,0.0,4915.200,16288272.200,10453736.200,0.0,0.0,55032.400,205015.400,5.250,3.970,2.780
1616751498.670,12761976832.0,1941692416.0,95012651008.0,7.01593088e+11,3.913,5.134,90.242,0.041,0.0,0.669,0.0,0.0,16038340.0,10372711.400,0.0,0.0,56362.800,206303.0,5.390,4.020,2.810
1616751503.670,12761133056.0,1941692416.0,95012675584.0,7.015939072e+11,3.886,5.106,90.329,0.005,0.0,0.674,0.0,4915.200,16226786.0,10418218.800,0.0,0.0,55585.200,206209.400,5.120,3.980,2.800
1616751508.670,12759773184.0,1941692416.0,95012691968.0,7.01595250688e+11,3.922,5.158,90.200,0.0,0.0,0.721,0.0,23756.800,16254772.200,10405803.600,0.0,0.0,55018.600,207043.200,4.950,3.970,2.800
1616751513.677,12756824064.0,1941692416.0,95012704256.0,7.0159818752e+11,3.804,5.227,90.290,0.0,0.0,0.678,0.0,4915.200,16510426.600,10525467.200,0.0,0.0,56017.400,209027.400,4.950,3.990,2.820
1616751518.670,12749213696.0,1941692416.0,95012728832.0,7.01605773312e+11,3.982,5.156,90.141,0.0,0.0,0.721,0.0,59801.600,16470539.400,10483632.0,0.0,0.0,55371.600,207318.600,5.030,4.020,2.830
1616751523.670,12745990144.0,1941692416.0,95012749312.0,7.01608976384e+11,3.930,5.134,90.215,0.005,0.0,0.715,0.0,5734.400,16336406.800,10468821.800,0.0,0.0,55409.400,206595.600,4.950,4.020,2.840
1616751528.688,12742791168.0,1941692416.0,95012765696.0,7.01612158976e+11,3.849,5.188,90.271,0.0,0.0,0.693,0.0,0.0,16348644.600,10494676.0,0.0,0.0,56340.800,208851.200,5.040,4.050,2.860
1616751533.670,12734861312.0,1941692416.0,95012786176.0,7.01620068352e+11,3.956,5.166,90.175,0.021,0.0,0.683,0.0,0.0,16347615.0,10528447.800,0.0,0.0,55849.0,207083.0,5.430,4.150,2.890
1616751538.681,12731428864.0,1941692416.0,95012802560.0,7.01623484416e+11,3.817,5.243,90.222,0.015,0.0,0.703,0.0,9011.200,16371761.400,10512081.400,0.0,0.0,55848.600,209866.0,5.320,4.150,2.900
1616751543.681,12719177728.0,1941692416.0,95012818944.0,7.01635719168e+11,4.072,5.122,90.122,0.0,0.0,0.685,0.0,18841.600,16604129.200,10625794.200,0.0,0.0,58113.400,210452.800,5.370,4.180,2.920
1616751548.670,12718088192.0,1941692416.0,95012839424.0,7.01636788224e+11,3.891,5.119,90.293,0.005,0.0,0.692,0.0,124723.200,16562465.800,10596410.600,0.0,0.0,58017.600,209664.200,5.260,4.170,2.920
1616751553.688,12707827712.0,1941692416.0,95012855808.0,7.0164703232e+11,3.946,5.065,90.302,0.010,0.0,0.677,0.0,7372.800,16691262.200,10645862.400,0.0,0.0,56741.600,211776.400,5.160,4.170,2.930
1616751558.692,12703207424.0,1941692416.0,95012872192.0,7.01651636224e+11,3.833,5.170,90.324,0.005,0.0,0.669,0.0,819.200,16468520.800,10425150.0,0.0,0.0,57474.800,209469.600,5.070,4.170,2.930
1616751563.670,12692189184.0,1941692416.0,95012892672.0,7.01662633984e+11,3.853,5.201,90.260,0.046,0.0,0.640,0.0,819.200,16488527.800,10462857.400,0.0,0.0,55768.600,208304.200,5.140,4.200,2.950
1616751568.674,12693504000.0,1941692416.0,95012909056.0,7.01661302784e+11,3.729,5.082,90.495,0.0,0.0,0.694,0.0,4915.200,16226831.400,10411810.200,0.0,0.0,54894.400,207702.400,5.290,4.250,2.970
1616751573.670,12693549056.0,1941692416.0,95012921344.0,7.0166124544e+11,3.754,5.096,90.440,0.005,0.0,0.705,0.0,4915.200,16455826.200,10592712.800,0.0,0.0,55257.400,210735.200,5.270,4.260,2.980
1616751578.687,12680318976.0,1941692416.0,95012945920.0,7.01674450944e+11,3.797,5.124,90.352,0.036,0.0,0.692,0.0,78028.800,16502121.600,10565157.0,0.0,0.0,55097.200,210327.600,5.490,4.320,3.010
1616751583.688,12679692288.0,1941692416.0,95012962304.0,7.01675061248e+11,3.749,5.128,90.439,0.0,0.0,0.684,0.0,9830.400,16320731.0,10454403.600,0.0,0.0,55395.600,209487.200,5.690,4.380,3.040
1616751588.690,12670132224.0,1941692416.0,95012978688.0,7.01684604928e+11,3.888,5.128,90.264,0.010,0.0,0.710,0.0,0.0,16253179.0,10472791.400,0.0,0.0,56024.800,208278.200,5.470,4.360,3.040
1616751593.670,12666662912.0,1941692416.0,95013003264.0,7.01688049664e+11,3.781,5.106,90.405,0.0,0.0,0.709,0.0,1638.400,16408988.600,10502413.600,0.0,0.0,56069.800,208686.600,5.350,4.350,3.040
1616751598.672,12656279552.0,1941692416.0,95013023744.0,7.01698412544e+11,4.036,5.035,90.270,0.005,0.0,0.654,0.0,9011.200,16279227.800,10414715.400,0.0,0.0,56513.600,207494.400,5.170,4.330,3.040
1616751603.676,12654505984.0,1941692416.0,95013056512.0,7.01700153344e+11,3.426,4.749,91.225,0.0,0.0,0.600,0.0,819.200,16268052.600,10474349.400,0.0,0.0,49302.600,183502.0,5.070,4.320,3.050
1616751608.676,12654587904.0,1941692416.0,95013122048.0,7.01700005888e+11,0.030,0.095,99.875,0.0,0.0,0.0,0.0,69017.600,592.800,387.200,0.0,0.0,1101.400,1266.800,4.830,4.290,3.040
1616751613.674,12349366272.0,1941692416.0,95013228544.0,7.02005121024e+11,0.401,0.180,99.409,0.0,0.0,0.010,0.0,21299.200,3674.800,6710.200,0.0,0.0,3914.200,2201.400,4.520,4.230,3.030
1616751618.675,11516100608.0,1941692416.0,95013212160.0,7.02838403072e+11,0.386,0.235,99.374,0.0,0.0,0.005,0.0,33587.200,29400.0,982924.200,0.0,0.0,4081.800,3646.600,4.240,4.180,3.020
