"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","SERVER2",,,,"User:","ahmet"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator-0.13-SNAPSHOT/workers/2021-03-26__12_34_33/A2_dstat.csv 5",,,,"Date:","26 Mar 2021 12:34:38 +03"

"epoch","memory usage",,,,"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1616751338.579,11482705920.0,1654558720.0,34792755200.0,7.6337975296e+11,0.348,0.398,99.244,0.0,0.0,0.010,0.0,4915.200,7381243.600,10391532.200,0.0,0.0,64399.800,85807.400,1.080,1.160,1.130
1616751343.564,11481866240.0,1654558720.0,34792755200.0,7.6338059264e+11,0.505,0.419,99.010,0.050,0.0,0.015,0.0,7372.800,7279669.800,10287464.0,0.0,0.0,64468.600,84942.0,1.070,1.160,1.130
1616751348.579,11481923584.0,1654558720.0,34792759296.0,7.633805312e+11,0.392,0.387,99.207,0.0,0.0,0.015,0.0,819.200,7265603.200,10354573.800,0.0,0.0,65276.200,85851.400,1.060,1.150,1.130
1616751353.558,11481985024.0,1654558720.0,34792759296.0,7.6338046976e+11,0.354,0.395,99.241,0.0,0.0,0.010,0.0,70144.0,7319041.0,10329075.400,0.0,0.0,64759.800,85234.400,1.060,1.150,1.130
1616751358.579,11487027200.0,1654558720.0,34792767488.0,7.63375419392e+11,0.471,0.381,99.132,0.0,0.0,0.015,0.0,4096.0,7180569.600,10180339.400,0.0,0.0,63491.800,84442.400,1.050,1.150,1.130
1616751363.579,11484233728.0,1654558720.0,34792767488.0,7.63378212864e+11,0.327,0.388,99.270,0.0,0.0,0.015,0.0,0.0,7186502.200,10173689.200,0.0,0.0,62412.0,83625.800,1.050,1.150,1.130
1616751368.579,11478548480.0,1654558720.0,34792775680.0,7.6338388992e+11,0.438,0.413,99.134,0.0,0.0,0.015,0.0,4096.0,7168873.600,10130647.200,0.0,0.0,62930.600,83849.0,1.050,1.140,1.130
1616751373.555,11479834624.0,1654558720.0,34792779776.0,7.6338259968e+11,0.359,0.415,99.206,0.005,0.0,0.015,0.0,4915.200,7262370.0,10351102.800,0.0,0.0,64124.800,84575.0,1.040,1.140,1.130
1616751378.579,11478589440.0,1654558720.0,34792779776.0,7.63383844864e+11,0.331,0.401,99.253,0.0,0.0,0.015,0.0,2457.600,7171975.800,10270991.800,0.0,0.0,64245.600,84720.200,1.040,1.140,1.130
1616751383.579,11472035840.0,1654558720.0,34792779776.0,7.63390398464e+11,0.438,0.388,99.169,0.0,0.0,0.005,0.0,62361.600,7114684.0,10125789.400,0.0,0.0,63318.400,83852.200,1.120,1.150,1.130
1616751388.579,11470450688.0,1654558720.0,34792787968.0,7.63391975424e+11,0.342,0.368,99.280,0.0,0.0,0.010,0.0,0.0,7252670.800,10260045.600,0.0,0.0,62964.400,84152.600,1.190,1.170,1.140
1616751393.579,11470209024.0,1654558720.0,34792787968.0,7.63392217088e+11,0.342,0.388,99.260,0.0,0.0,0.010,0.0,0.0,7185618.0,10227808.0,0.0,0.0,63669.600,84311.600,1.170,1.160,1.140
1616751398.557,11461328896.0,1654558720.0,34792787968.0,7.63401097216e+11,0.435,0.384,99.161,0.0,0.0,0.020,0.0,4096.0,7091231.800,10137588.600,0.0,0.0,62400.0,83015.400,1.160,1.160,1.130
1616751403.555,11464806400.0,1654558720.0,34792787968.0,7.63397619712e+11,0.373,0.388,99.229,0.0,0.0,0.010,0.0,7372.800,7239143.400,10162815.600,0.0,0.0,64025.0,84484.0,1.140,1.160,1.130
1616751408.579,11458637824.0,1654558720.0,34792787968.0,7.63403788288e+11,0.511,0.376,99.103,0.0,0.0,0.010,0.0,0.0,7082150.600,10075548.400,0.0,0.0,63323.200,83753.600,1.210,1.170,1.140
1616751413.579,11457835008.0,1654558720.0,34792796160.0,7.63404582912e+11,0.312,0.373,99.305,0.0,0.0,0.010,0.0,58265.600,7186514.200,10089963.800,0.0,0.0,63076.800,83428.600,1.200,1.170,1.140
1616751418.579,11461791744.0,1654558720.0,34792796160.0,7.63400626176e+11,0.332,0.363,99.290,0.0,0.0,0.015,0.0,2457.600,7042175.400,9898128.200,0.0,0.0,62017.800,82464.200,1.180,1.170,1.140
1616751423.555,11452579840.0,1654558720.0,34792796160.0,7.6340983808e+11,0.430,0.379,99.186,0.0,0.0,0.005,0.0,0.0,7087893.800,10020231.600,0.0,0.0,61958.600,82653.200,1.170,1.160,1.140
1616751428.555,11454832640.0,1654558720.0,34792796160.0,7.6340758528e+11,0.352,0.362,99.280,0.0,0.0,0.005,0.0,4915.200,7077329.600,10045288.200,0.0,0.0,61742.0,83331.600,1.310,1.190,1.150
1616751433.560,11454177280.0,1654558720.0,34792800256.0,7.63408236544e+11,0.337,0.367,99.286,0.0,0.0,0.010,0.0,4915.200,7098512.400,10027614.400,0.0,0.0,62025.400,83152.200,1.290,1.190,1.150
1616751438.555,11442720768.0,1654558720.0,34792804352.0,7.6341968896e+11,0.444,0.393,99.158,0.0,0.0,0.005,0.0,0.0,7120394.600,10023307.400,0.0,0.0,63039.600,83492.200,1.270,1.190,1.140
1616751443.558,11444305920.0,1654558720.0,34792804352.0,7.63418103808e+11,0.347,0.382,99.261,0.0,0.0,0.010,0.0,59084.800,7159699.200,10080990.400,0.0,0.0,62901.400,83895.400,1.240,1.180,1.140
1616751448.559,11436457984.0,1654558720.0,34792812544.0,7.63425943552e+11,0.458,0.393,99.129,0.010,0.0,0.010,0.0,1638.400,7210447.600,10197302.600,0.0,0.0,62664.400,84329.200,1.220,1.180,1.140
1616751453.555,11436318720.0,1654558720.0,34792812544.0,7.63426082816e+11,0.333,0.368,99.295,0.0,0.0,0.005,0.0,819.200,7192082.200,10247425.400,0.0,0.0,61968.0,84371.600,1.210,1.180,1.140
1616751458.555,11426291712.0,1654558720.0,34792816640.0,7.63436105728e+11,0.438,0.373,99.179,0.0,0.0,0.010,0.0,4915.200,7052682.400,9935662.600,0.0,0.0,61011.400,82466.0,1.190,1.180,1.140
1616751463.557,11426050048.0,1654558720.0,34792816640.0,7.63436347392e+11,0.337,0.337,99.320,0.0,0.0,0.005,0.0,0.0,7114861.400,9964324.200,0.0,0.0,61668.200,82974.800,1.170,1.170,1.140
1616751468.555,11425632256.0,1654558720.0,34792816640.0,7.63436765184e+11,0.333,0.353,99.305,0.0,0.0,0.010,0.0,4915.200,7082632.800,9957160.200,0.0,0.0,62453.400,82719.600,1.160,1.170,1.140
1616751473.556,11416965120.0,1654558720.0,34792824832.0,7.63445424128e+11,0.433,0.342,99.214,0.0,0.0,0.010,0.0,55808.0,6937527.200,9791480.600,0.0,0.0,61463.200,81200.200,1.150,1.170,1.140
1616751478.555,11416768512.0,1654558720.0,34792824832.0,7.63445620736e+11,0.337,0.342,99.310,0.0,0.0,0.010,0.0,4096.0,7004708.0,9911627.600,0.0,0.0,61367.800,82330.200,1.140,1.160,1.140
1616751483.555,11408011264.0,1654558720.0,34792828928.0,7.63454373888e+11,0.423,0.368,99.199,0.0,0.0,0.010,0.0,2457.600,6960714.200,9854961.600,0.0,0.0,63807.0,81630.400,1.130,1.160,1.140
1616751488.555,11409874944.0,1654558720.0,34792828928.0,7.63452510208e+11,0.307,0.353,99.335,0.0,0.0,0.005,0.0,4915.200,5722046.600,8003923.800,0.0,0.0,62031.600,82838.600,1.120,1.160,1.140
1616751493.570,11410919424.0,1654558720.0,34792833024.0,7.63451461632e+11,0.306,0.341,99.342,0.0,0.0,0.010,0.0,0.0,6975519.400,9868029.0,0.0,0.0,62057.200,82346.0,1.110,1.160,1.130
1616751498.555,11409739776.0,1654558720.0,34792837120.0,7.63452637184e+11,0.409,0.424,99.152,0.005,0.0,0.010,0.0,4915.200,6974230.400,9811972.800,0.0,0.0,62204.0,81740.800,1.100,1.150,1.130
1616751503.555,11411836928.0,1654558720.0,34792837120.0,7.63450540032e+11,0.287,0.348,99.355,0.0,0.0,0.010,0.0,52428.800,7050183.800,9948127.800,0.0,0.0,61180.600,82123.800,1.090,1.150,1.130
1616751508.556,11409780736.0,1654558720.0,34792837120.0,7.63452596224e+11,0.413,0.403,99.154,0.020,0.0,0.010,0.0,0.0,6975077.800,9896370.200,0.0,0.0,61713.800,82424.600,1.080,1.150,1.130
1616751513.555,11408994304.0,1654558720.0,34792841216.0,7.6345337856e+11,0.297,0.348,99.345,0.0,0.0,0.010,0.0,0.0,7064270.600,10030191.600,0.0,0.0,61408.800,82705.400,1.080,1.150,1.130
1616751518.555,11409858560.0,1654558720.0,34792841216.0,7.63452514304e+11,0.302,0.368,99.325,0.0,0.0,0.005,0.0,9830.400,6993355.600,9978239.600,0.0,0.0,61660.600,82433.0,1.150,1.160,1.140
1616751523.556,11401297920.0,1654558720.0,34792845312.0,7.63461070848e+11,0.418,0.372,99.200,0.0,0.0,0.010,0.0,819.200,7028388.400,9936684.800,0.0,0.0,61894.400,82599.400,1.300,1.190,1.150
1616751528.555,11400548352.0,1654558720.0,34792845312.0,7.63461820416e+11,0.327,0.337,99.320,0.0,0.0,0.015,0.0,4915.200,7055713.600,9942156.200,0.0,0.0,62499.600,83247.400,1.270,1.190,1.150
1616751533.565,11390099456.0,1654558720.0,34792853504.0,7.6347226112e+11,0.377,0.372,99.241,0.005,0.0,0.005,0.0,56627.200,7075160.600,9997365.800,0.0,0.0,62322.600,83208.0,1.250,1.190,1.150
1616751538.555,11381153792.0,1654558720.0,34792857600.0,7.63481202688e+11,0.308,0.363,99.319,0.0,0.0,0.010,0.0,1638.400,7071869.200,9998278.400,0.0,0.0,61444.0,82939.600,1.230,1.180,1.140
1616751543.555,11372699648.0,1654558720.0,34792857600.0,7.63489656832e+11,0.388,0.388,99.215,0.0,0.0,0.010,0.0,0.0,7075217.800,10005945.200,0.0,0.0,61613.800,82838.600,1.210,1.180,1.140
1616751548.577,11373064192.0,1654558720.0,34792857600.0,7.63489292288e+11,0.326,0.351,99.313,0.0,0.0,0.010,0.0,3276.800,7093265.600,10065831.200,0.0,0.0,61631.400,83446.0,1.280,1.190,1.150
1616751553.564,11366240256.0,1654558720.0,34792857600.0,7.63496116224e+11,0.444,0.419,99.117,0.005,0.0,0.015,0.0,4096.0,7192091.0,10127259.0,0.0,0.0,62158.600,83230.600,1.250,1.190,1.150
1616751558.559,11364679680.0,1654558720.0,34792865792.0,7.63497668608e+11,0.343,0.368,99.285,0.0,0.0,0.005,0.0,5734.400,6995716.800,9977950.800,0.0,0.0,61633.400,82576.0,1.230,1.190,1.150
1616751563.555,11365920768.0,1654558720.0,34792865792.0,7.6349642752e+11,0.373,0.393,99.230,0.0,0.0,0.005,0.0,54067.200,7002874.600,10044836.600,0.0,0.0,61599.400,82828.400,1.220,1.180,1.140
1616751568.556,11355779072.0,1654558720.0,34792865792.0,7.63506569216e+11,0.403,0.392,99.185,0.015,0.0,0.005,0.0,0.0,6969212.800,9875447.600,0.0,0.0,61867.600,82218.0,1.200,1.180,1.140
1616751573.579,11356291072.0,1654558720.0,34792865792.0,7.63506057216e+11,0.351,0.371,99.269,0.005,0.0,0.005,0.0,0.0,7096795.800,9974079.600,0.0,0.0,62343.400,84327.0,1.260,1.190,1.150
1616751578.555,11351887872.0,1654558720.0,34792869888.0,7.6351045632e+11,0.440,0.384,99.166,0.0,0.0,0.010,0.0,4096.0,7121858.0,10079484.200,0.0,0.0,60944.400,82402.600,1.240,1.190,1.150
1616751583.563,11350470656.0,1654558720.0,34792873984.0,7.6351186944e+11,0.367,0.397,99.232,0.0,0.0,0.005,0.0,0.0,7013341.0,9999296.0,0.0,0.0,61785.0,83113.800,1.220,1.190,1.150
1616751588.555,11341549568.0,1654558720.0,34792873984.0,7.63520790528e+11,0.438,0.413,99.139,0.0,0.0,0.010,0.0,9011.200,7033555.200,9961170.400,0.0,0.0,61831.0,82990.200,1.200,1.180,1.150
1616751593.565,11340185600.0,1654558720.0,34792882176.0,7.63522146304e+11,0.371,0.371,99.247,0.0,0.0,0.010,0.0,57446.400,7117729.600,10063790.400,0.0,0.0,61131.400,83333.200,1.190,1.180,1.140
1616751598.561,11333885952.0,1654558720.0,34792886272.0,7.63528441856e+11,0.467,0.402,99.120,0.0,0.0,0.010,0.0,819.200,6959249.400,9869500.200,0.0,0.0,59630.200,81945.200,1.250,1.200,1.150
1616751603.579,11335168000.0,1654558720.0,34792898560.0,7.6352714752e+11,0.350,0.370,99.269,0.0,0.0,0.010,0.0,0.0,7103981.600,9961906.200,0.0,0.0,54169.200,74802.400,1.230,1.190,1.150
1616751608.555,11333775360.0,1654558720.0,34792898560.0,7.6352854016e+11,0.005,0.010,99.985,0.0,0.0,0.0,0.0,4915.200,356137.200,514322.200,0.0,0.0,1287.400,1266.800,1.210,1.190,1.150
1616751613.579,11337633792.0,1654558720.0,34792902656.0,7.63524677632e+11,0.100,0.015,99.886,0.0,0.0,0.0,0.0,0.0,791.600,3079.800,0.0,0.0,2247.400,1691.800,1.200,1.190,1.150
1616751618.554,10547445760.0,1654558720.0,34792882176.0,7.64314886144e+11,0.116,0.045,99.839,0.0,0.0,0.0,0.0,0.0,342761.600,21143.200,0.0,0.0,4037.400,3367.800,1.180,1.180,1.140
