"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","SERVER3",,,,"User:","ahmet"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator-0.13-SNAPSHOT/workers/2021-03-26__12_34_33/A3_dstat.csv 5",,,,"Date:","26 Mar 2021 12:34:38 +03"

"epoch","memory usage",,,,"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1616751323.713,8714616832.0,811888640.0,22018510848.0,7.79764391936e+11,0.570,0.978,98.417,0.0,0.0,0.035,0.0,0.0,7542199.200,10649838.400,0.0,0.0,35689.600,83169.800,1.080,1.240,1.180
1616751328.708,8769126400.0,811888640.0,22018514944.0,7.79709878272e+11,0.671,1.055,98.248,0.0,0.0,0.025,0.0,819.200,7438614.0,10520675.200,0.0,0.0,35369.800,82347.800,1.070,1.240,1.180
1616751333.711,8768864256.0,811888640.0,22018514944.0,7.79710140416e+11,0.580,1.003,98.387,0.0,0.0,0.030,0.0,0.0,7435182.400,10440389.200,0.0,0.0,35101.0,82574.600,1.070,1.230,1.170
1616751338.713,8768200704.0,811888640.0,22018519040.0,7.79710799872e+11,0.554,1.038,98.377,0.0,0.0,0.030,0.0,88268.800,7560561.0,10693231.200,0.0,0.0,35120.400,83632.200,1.060,1.230,1.170
1616751343.709,8766455808.0,811888640.0,22018523136.0,7.79712540672e+11,0.616,0.939,98.410,0.0,0.0,0.035,0.0,7372.800,7472320.0,10422721.400,0.0,0.0,34746.800,82793.600,1.060,1.220,1.170
1616751348.711,8767180800.0,811888640.0,22018523136.0,7.7971181568e+11,0.585,0.988,98.397,0.0,0.0,0.030,0.0,819.200,7513520.600,10496450.0,0.0,0.0,35859.600,83005.600,1.050,1.220,1.170
1616751353.712,8766681088.0,811888640.0,22018523136.0,7.79712315392e+11,0.610,0.958,98.397,0.0,0.0,0.035,0.0,0.0,7553737.600,10524578.200,0.0,0.0,35454.0,83126.0,1.050,1.220,1.170
1616751358.713,8766578688.0,811888640.0,22018531328.0,7.797124096e+11,0.615,0.963,98.391,0.0,0.0,0.030,0.0,4915.200,7404918.600,10421503.0,0.0,0.0,35136.800,82152.400,1.040,1.210,1.170
1616751363.708,8766685184.0,811888640.0,22018531328.0,7.79712303104e+11,0.555,0.909,98.501,0.0,0.0,0.035,0.0,0.0,7393281.400,10448065.200,0.0,0.0,34539.600,81806.800,1.040,1.210,1.170
1616751368.713,8767254528.0,811888640.0,22018539520.0,7.79711725568e+11,0.660,0.937,98.368,0.0,0.0,0.035,0.0,67481.600,7321705.200,10301156.0,0.0,0.0,34277.800,81562.400,1.040,1.210,1.170
1616751373.713,8766922752.0,811888640.0,22018539520.0,7.79712057344e+11,0.540,0.898,98.541,0.0,0.0,0.020,0.0,4915.200,7457930.0,10531834.200,0.0,0.0,34758.600,82697.200,1.040,1.200,1.170
1616751378.713,8768442368.0,811888640.0,22018543616.0,7.79710533632e+11,0.519,0.958,98.482,0.0,0.0,0.040,0.0,1638.400,7362759.800,10491931.800,0.0,0.0,35427.800,82601.200,1.030,1.200,1.170
1616751383.713,8760954880.0,811888640.0,22018547712.0,7.79718017024e+11,0.626,0.893,98.451,0.0,0.0,0.030,0.0,1638.400,7357622.400,10376327.0,0.0,0.0,34782.800,82084.600,1.030,1.200,1.160
1616751388.713,8759685120.0,811888640.0,22018547712.0,7.79719286784e+11,0.535,0.973,98.462,0.0,0.0,0.030,0.0,0.0,7390623.0,10326969.200,0.0,0.0,35230.0,81897.400,1.030,1.190,1.160
1616751393.713,8752713728.0,811888640.0,22018551808.0,7.7972625408e+11,0.660,0.972,98.333,0.0,0.0,0.035,0.0,0.0,7420147.400,10362841.800,0.0,0.0,34700.0,82037.800,1.030,1.190,1.160
1616751398.713,8752533504.0,811888640.0,22018551808.0,7.79726434304e+11,0.545,0.938,98.482,0.0,0.0,0.035,0.0,60620.800,7342258.800,10413306.600,0.0,0.0,34768.0,81545.0,1.020,1.190,1.160
1616751403.709,8754192384.0,811888640.0,22018555904.0,7.79724771328e+11,0.535,0.933,98.502,0.0,0.0,0.030,0.0,4915.200,7388047.400,10435040.800,0.0,0.0,34409.200,82144.200,1.020,1.180,1.160
1616751408.712,8746082304.0,811888640.0,22018560000.0,7.79732877312e+11,0.645,0.892,98.438,0.0,0.0,0.025,0.0,0.0,7221055.0,10227749.600,0.0,0.0,34218.600,80817.0,1.020,1.180,1.160
1616751413.713,8745340928.0,811888640.0,22018560000.0,7.79733618688e+11,0.534,0.958,98.473,0.0,0.0,0.035,0.0,2457.600,7334052.0,10263414.400,0.0,0.0,34307.0,81102.200,1.020,1.180,1.160
1616751418.708,8738619392.0,811888640.0,22018564096.0,7.79740336128e+11,0.712,0.970,98.283,0.0,0.0,0.035,0.0,2457.600,7267885.800,10168996.600,0.0,0.0,34329.200,80225.800,1.020,1.170,1.160
1616751423.713,8737513472.0,811888640.0,22018564096.0,7.79741442048e+11,0.529,0.912,98.534,0.0,0.0,0.025,0.0,0.0,7245853.200,10294375.600,0.0,0.0,33988.600,80998.200,1.020,1.170,1.160
1616751428.713,8737263616.0,811888640.0,22018568192.0,7.79741687808e+11,0.539,0.902,98.523,0.0,0.0,0.035,0.0,59084.800,7315937.800,10264364.400,0.0,0.0,33941.200,81360.0,1.010,1.170,1.160
1616751433.713,8729333760.0,811888640.0,22018572288.0,7.79749613568e+11,0.665,0.937,98.373,0.0,0.0,0.025,0.0,57344.0,7300323.200,10280775.0,0.0,0.0,34097.0,81073.600,1.010,1.170,1.150
1616751438.713,8729714688.0,811888640.0,22018572288.0,7.7974923264e+11,0.545,0.958,98.467,0.0,0.0,0.030,0.0,2457.600,7313469.600,10283017.600,0.0,0.0,34820.400,81523.0,1.010,1.160,1.150
1616751443.713,8720347136.0,811888640.0,22018576384.0,7.79758596096e+11,0.690,0.912,98.367,0.0,0.0,0.030,0.0,0.0,7326796.400,10258875.800,0.0,0.0,34245.0,81381.200,1.010,1.160,1.150
1616751448.708,8721932288.0,811888640.0,22018580480.0,7.79757006848e+11,0.555,0.938,98.477,0.0,0.0,0.030,0.0,2457.600,7397551.800,10353199.800,0.0,0.0,33979.200,81559.800,1.010,1.160,1.150
1616751453.713,8720859136.0,811888640.0,22018580480.0,7.7975808e+11,0.519,0.952,98.499,0.0,0.0,0.030,0.0,819.200,7420693.200,10473183.0,0.0,0.0,34551.0,82618.600,1.010,1.160,1.150
1616751458.713,8711372800.0,811888640.0,22018580480.0,7.79767566336e+11,0.625,0.897,98.448,0.0,0.0,0.030,0.0,4915.200,7326797.600,10288672.800,0.0,0.0,33415.200,80889.200,1.010,1.150,1.150
1616751463.712,8711254016.0,811888640.0,22018580480.0,7.7976768512e+11,0.519,0.893,98.558,0.0,0.0,0.030,0.0,58163.200,7279567.800,10280271.200,0.0,0.0,33725.200,81284.600,1.010,1.150,1.150
1616751468.711,8702996480.0,811888640.0,22018588672.0,7.79775934464e+11,0.610,0.883,98.477,0.0,0.0,0.030,0.0,0.0,7198107.0,10164291.800,0.0,0.0,34509.400,80288.600,1.090,1.160,1.150
1616751473.713,8703000576.0,811888640.0,22018588672.0,7.79775930368e+11,0.504,0.937,98.529,0.0,0.0,0.030,0.0,2457.600,7205645.400,10071873.200,0.0,0.0,33860.200,79913.0,1.080,1.160,1.150
1616751478.713,8694386688.0,811888640.0,22018592768.0,7.7978454016e+11,0.625,0.887,98.463,0.0,0.0,0.025,0.0,819.200,7198631.400,10100729.400,0.0,0.0,34117.0,80044.400,1.150,1.180,1.160
1616751483.713,8695476224.0,811888640.0,22018592768.0,7.79783450624e+11,0.499,0.953,98.518,0.0,0.0,0.030,0.0,1638.400,7135706.800,10026464.800,0.0,0.0,33838.0,79312.200,1.140,1.170,1.160
1616751488.713,8694792192.0,811888640.0,22018600960.0,7.79784126464e+11,0.514,0.888,98.573,0.0,0.0,0.025,0.0,5734.400,7306855.200,10257319.600,0.0,0.0,34012.200,80798.800,1.130,1.170,1.150
1616751493.708,8691982336.0,811888640.0,22018600960.0,7.7978693632e+11,0.646,0.899,98.420,0.0,0.0,0.035,0.0,57344.0,7265431.0,10110276.0,0.0,0.0,34096.600,80196.600,1.120,1.170,1.150
1616751498.708,8691982336.0,811888640.0,22018600960.0,7.7978693632e+11,0.610,1.029,98.340,0.0,0.0,0.020,0.0,0.0,7148358.400,10059936.600,0.0,0.0,34548.200,78862.400,1.110,1.160,1.150
1616751503.711,8692076544.0,811888640.0,22018605056.0,7.79786838016e+11,0.665,1.099,98.201,0.0,0.0,0.035,0.0,0.0,7188743.600,10068408.200,0.0,0.0,34772.200,80109.800,1.100,1.160,1.150
1616751508.713,8692342784.0,811888640.0,22018609152.0,7.7978656768e+11,0.544,0.953,98.468,0.0,0.0,0.035,0.0,2457.600,7218424.600,10163633.200,0.0,0.0,33957.200,80447.600,1.090,1.160,1.150
1616751513.713,8683503616.0,811888640.0,22018609152.0,7.79795406848e+11,0.645,0.892,98.433,0.0,0.0,0.030,0.0,0.0,7216748.0,10275999.400,0.0,0.0,33305.800,80804.800,1.090,1.160,1.150
1616751518.708,8683118592.0,811888640.0,22018609152.0,7.79795791872e+11,0.504,0.918,98.557,0.0,0.0,0.020,0.0,7372.800,7235292.600,10165955.600,0.0,0.0,33289.0,80278.200,1.080,1.150,1.150
1616751523.713,8673411072.0,811888640.0,22018609152.0,7.79805499392e+11,0.589,0.891,98.489,0.0,0.0,0.030,0.0,64000.0,7269955.600,10249949.200,0.0,0.0,33586.0,80825.600,1.070,1.150,1.150
1616751528.713,8673255424.0,811888640.0,22018617344.0,7.79805646848e+11,0.514,0.908,98.548,0.0,0.0,0.030,0.0,0.0,7292743.800,10258833.800,0.0,0.0,34286.600,80914.0,1.070,1.150,1.150
1616751533.713,8673193984.0,811888640.0,22018617344.0,7.79805708288e+11,0.509,0.892,98.563,0.0,0.0,0.035,0.0,0.0,7260150.0,10160599.400,0.0,0.0,33892.800,80425.400,1.060,1.150,1.150
1616751538.713,8664989696.0,811888640.0,22018625536.0,7.79813904384e+11,0.635,0.917,98.417,0.0,0.0,0.030,0.0,1638.400,7259216.200,10224280.200,0.0,0.0,33940.400,81135.0,1.060,1.140,1.140
1616751543.713,8664289280.0,811888640.0,22018625536.0,7.798146048e+11,0.499,0.857,98.613,0.0,0.0,0.030,0.0,2457.600,7380163.200,10425200.600,0.0,0.0,33594.400,81280.400,1.050,1.140,1.140
1616751548.713,8654917632.0,811888640.0,22018629632.0,7.79823972352e+11,0.605,0.877,98.492,0.0,0.0,0.025,0.0,4915.200,7348689.800,10323856.600,0.0,0.0,33686.600,81434.200,1.050,1.140,1.140
1616751553.710,8654856192.0,811888640.0,22018629632.0,7.79824033792e+11,0.540,0.888,98.547,0.0,0.0,0.025,0.0,61440.0,7301512.200,10372231.0,0.0,0.0,34146.400,81162.800,1.040,1.140,1.140
1616751558.711,8647430144.0,811888640.0,22018633728.0,7.79831455744e+11,0.716,1.018,98.236,0.0,0.0,0.030,0.0,2457.600,7160721.600,10239297.800,0.0,0.0,35635.400,80602.400,1.120,1.150,1.150
1616751563.713,8647770112.0,811888640.0,22018633728.0,7.79831115776e+11,0.610,1.039,98.321,0.0,0.0,0.030,0.0,0.0,7231339.800,10197467.800,0.0,0.0,35256.400,80392.200,1.110,1.150,1.150
1616751568.709,8639180800.0,811888640.0,22018637824.0,7.79839700992e+11,0.697,1.010,98.268,0.0,0.0,0.025,0.0,0.0,7198011.200,10147482.400,0.0,0.0,35367.600,80606.400,1.100,1.150,1.140
1616751573.712,8640397312.0,811888640.0,22018637824.0,7.7983848448e+11,0.575,0.973,98.421,0.0,0.0,0.030,0.0,0.0,7337589.0,10296798.600,0.0,0.0,35293.600,81637.200,1.090,1.140,1.140
1616751578.710,8632287232.0,811888640.0,22018641920.0,7.79846590464e+11,0.666,1.025,98.279,0.0,0.0,0.030,0.0,7372.800,7222946.400,10188656.600,0.0,0.0,35010.400,80353.200,1.170,1.160,1.150
1616751583.713,8632446976.0,811888640.0,22018641920.0,7.7984643072e+11,0.600,1.095,98.270,0.0,0.0,0.035,0.0,69120.0,7206486.200,10107233.800,0.0,0.0,35133.200,79521.400,1.150,1.160,1.150
1616751588.712,8624828416.0,811888640.0,22018646016.0,7.79854045184e+11,0.686,0.999,98.285,0.0,0.0,0.030,0.0,2457.600,7228479.0,10087783.200,0.0,0.0,34932.600,80266.400,1.140,1.150,1.150
1616751593.708,8624218112.0,811888640.0,22018646016.0,7.79854655488e+11,0.565,1.055,98.344,0.0,0.0,0.035,0.0,819.200,7195529.200,10183509.0,0.0,0.0,35452.800,80012.800,1.130,1.150,1.140
1616751598.713,8615600128.0,811888640.0,22018654208.0,7.7986326528e+11,0.676,1.049,98.245,0.0,0.0,0.030,0.0,819.200,7150786.0,10128207.400,0.0,0.0,35134.400,79823.0,1.120,1.150,1.140
1616751603.713,8615202816.0,811888640.0,22018666496.0,7.79863650304e+11,0.509,0.862,98.594,0.0,0.0,0.035,0.0,0.0,5846573.600,8194950.200,0.0,0.0,30278.0,70617.400,1.110,1.150,1.140
1616751608.713,8614526976.0,811888640.0,22018670592.0,7.79864322048e+11,0.030,0.135,99.835,0.0,0.0,0.0,0.0,4096.0,486241.200,669743.600,0.0,0.0,1389.600,1881.800,1.100,1.140,1.140
1616751613.713,8614842368.0,811888640.0,22018674688.0,7.7986400256e+11,0.095,0.100,99.805,0.0,0.0,0.0,0.0,60723.200,1828.400,452.200,0.0,0.0,1516.200,2255.600,1.090,1.140,1.140
1616751618.713,7851433984.0,811888640.0,22018691072.0,7.8062739456e+11,0.230,0.160,99.610,0.0,0.0,0.0,0.0,2457.600,662951.600,26216.800,0.0,0.0,4245.200,4268.800,1.170,1.150,1.150
