"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","ahmet"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator-0.13-SNAPSHOT/workers/2021-03-26__11_57_40/A1_dstat.csv 5",,,,"Date:","26 Mar 2021 11:57:46 +03"

"epoch","memory usage",,,,"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1616749196.554,12901429248.0,1941692416.0,94962089984.0,7.01504196608e+11,0.825,1.042,98.082,0.0,0.0,0.051,0.0,13107.200,2119391.200,1378717.600,0.0,0.0,21639.200,43145.400,1.570,1.300,1.150
1616749201.555,12901408768.0,1941692416.0,94962114560.0,7.01504192512e+11,0.799,1.057,98.062,0.0,0.0,0.081,0.0,65740.800,2094721.600,1399608.0,0.0,0.0,21007.600,43434.0,1.680,1.330,1.160
1616749206.569,12923068416.0,1941692416.0,94962184192.0,7.01482463232e+11,1.444,1.717,96.738,0.0,0.0,0.101,0.0,5734.400,2123296.400,1388211.200,0.0,0.0,23217.800,43728.600,1.630,1.320,1.160
1616749211.570,12924256256.0,1941692416.0,94962188288.0,7.01481271296e+11,0.876,1.069,97.954,0.0,0.0,0.101,0.0,2457.600,2095110.200,1402149.0,0.0,0.0,21520.400,43449.600,1.660,1.330,1.160
1616749216.557,12940697600.0,1941692416.0,94962200576.0,7.01464817664e+11,0.640,0.945,98.288,0.0,0.0,0.127,0.0,6553.600,2099179.200,1350065.0,0.0,0.0,20706.200,42987.0,1.610,1.330,1.160
1616749221.548,12940496896.0,1941692416.0,94962212864.0,7.0146500608e+11,0.716,0.985,98.168,0.0,0.0,0.132,0.0,4915.200,2131038.800,1349282.200,0.0,0.0,21563.800,42875.800,1.720,1.360,1.170
1616749226.569,12957413376.0,1941692416.0,94962221056.0,7.01448081408e+11,0.672,0.904,98.328,0.0,0.0,0.096,0.0,0.0,2089171.800,1384562.800,0.0,0.0,21512.0,43076.800,1.660,1.350,1.170
1616749231.552,12952010752.0,1941692416.0,94962237440.0,7.01453467648e+11,0.697,0.865,98.371,0.0,0.0,0.066,0.0,64716.800,2115185.200,1375364.0,0.0,0.0,21240.400,42702.600,1.690,1.360,1.170
1616749236.564,12956295168.0,1941692416.0,94962241536.0,7.01449179136e+11,0.633,0.861,98.430,0.005,0.0,0.071,0.0,25395.200,2124352.200,1383979.600,0.0,0.0,21170.800,42963.600,1.630,1.360,1.170
1616749241.551,12956921856.0,1941692416.0,94962253824.0,7.0144854016e+11,0.646,0.860,98.432,0.0,0.0,0.061,0.0,1638.400,2107810.400,1387824.0,0.0,0.0,21003.200,42759.200,1.580,1.350,1.170
1616749246.548,12958732288.0,1941692416.0,94962266112.0,7.0144671744e+11,0.615,0.833,98.486,0.0,0.0,0.066,0.0,4096.0,2119922.800,1391374.600,0.0,0.0,20600.800,42856.0,1.540,1.340,1.170
1616749251.556,13007269888.0,1941692416.0,94962286592.0,7.0139815936e+11,0.806,1.109,97.979,0.030,0.0,0.076,0.0,7372.800,2104762.0,1389918.200,0.0,0.0,21196.200,43102.0,1.490,1.340,1.170
1616749256.549,13001998336.0,1941692416.0,94962302976.0,7.01403414528e+11,0.682,0.865,98.387,0.0,0.0,0.066,0.0,0.0,2096466.200,1374307.200,0.0,0.0,22109.0,42705.200,1.530,1.350,1.170
1616749261.547,13002600448.0,1941692416.0,94962307072.0,7.0140280832e+11,0.671,0.940,98.334,0.0,0.0,0.056,0.0,59084.800,2076837.200,1389891.800,0.0,0.0,21960.400,43088.600,1.490,1.340,1.170
1616749266.549,13002661888.0,1941692416.0,94962319360.0,7.01402734592e+11,0.694,0.927,98.307,0.0,0.0,0.071,0.0,18022.400,2110033.800,1408834.600,0.0,0.0,21410.0,42969.800,1.530,1.350,1.180
1616749271.548,13002801152.0,1941692416.0,94962339840.0,7.01402574848e+11,0.810,1.022,98.097,0.0,0.0,0.071,0.0,4915.200,2103113.600,1387923.600,0.0,0.0,20737.800,42935.400,1.570,1.370,1.180
1616749276.557,13002780672.0,1941692416.0,94962343936.0,7.01402591232e+11,0.740,1.239,97.945,0.0,0.0,0.076,0.0,5734.400,2111171.200,1380097.400,0.0,0.0,20310.400,42973.800,1.520,1.360,1.180
1616749281.547,12996743168.0,1941692416.0,94962360320.0,7.01408612352e+11,0.991,1.072,97.855,0.0,0.0,0.081,0.0,4915.200,2105312.800,1373655.800,0.0,0.0,20956.800,42947.600,1.560,1.370,1.180
1616749286.548,12998230016.0,1941692416.0,94962372608.0,7.01407113216e+11,0.950,1.011,97.963,0.0,0.0,0.076,0.0,2457.600,2120165.0,1387640.200,0.0,0.0,21985.200,43219.800,1.760,1.410,1.200
1616749291.549,13000679424.0,1941692416.0,94962384896.0,7.0140465152e+11,0.918,1.175,97.812,0.0,0.0,0.096,0.0,60723.200,2092783.200,1356226.600,0.0,0.0,21172.400,42790.800,1.780,1.420,1.200
1616749296.553,13000384512.0,1941692416.0,94962388992.0,7.01404942336e+11,0.847,1.195,97.862,0.0,0.0,0.096,0.0,7372.800,2097180.800,1378184.800,0.0,0.0,21078.400,42999.200,1.710,1.420,1.200
1616749301.550,13000830976.0,1941692416.0,94962405376.0,7.01404479488e+11,0.863,1.256,97.781,0.0,0.0,0.101,0.0,11468.800,2073532.0,1346307.0,0.0,0.0,21095.200,42641.0,1.740,1.430,1.210
1616749306.548,12995670016.0,1941692416.0,94962417664.0,7.0140962816e+11,1.012,1.471,97.421,0.005,0.0,0.091,0.0,9830.400,2100468.600,1361450.400,0.0,0.0,21838.800,42992.800,1.840,1.450,1.220
1616749311.548,12995219456.0,1941692416.0,94962429952.0,7.01410066432e+11,0.932,1.314,97.663,0.0,0.0,0.091,0.0,9011.200,2096654.800,1354898.800,0.0,0.0,21455.600,43024.0,1.770,1.450,1.220
1616749316.552,12994912256.0,1941692416.0,94962442240.0,7.01410361344e+11,0.982,1.193,97.729,0.005,0.0,0.091,0.0,0.0,2150652.800,1354311.400,0.0,0.0,21186.600,42743.400,1.790,1.450,1.220
1616749321.550,12996186112.0,1941692416.0,94962446336.0,7.01409083392e+11,0.983,1.154,97.772,0.0,0.0,0.091,0.0,63385.600,2122250.800,1384574.600,0.0,0.0,20576.400,42883.0,1.810,1.460,1.230
1616749326.570,12990820352.0,1941692416.0,94962462720.0,7.01414432768e+11,0.945,1.181,97.779,0.0,0.0,0.095,0.0,4915.200,2097700.200,1386958.200,0.0,0.0,20832.400,43336.200,1.740,1.460,1.220
1616749331.548,12990816256.0,1941692416.0,94962483200.0,7.01414416384e+11,0.790,1.252,97.857,0.0,0.0,0.101,0.0,2457.600,1695234.800,1111142.800,0.0,0.0,20609.400,42773.0,1.680,1.450,1.220
1616749336.547,12991688704.0,1941692416.0,94962491392.0,7.01413535744e+11,0.792,1.327,97.781,0.0,0.0,0.101,0.0,17203.200,2107889.200,1374695.200,0.0,0.0,20916.800,43075.0,1.790,1.470,1.230
1616749341.553,12992421888.0,1941692416.0,94962495488.0,7.01412798464e+11,0.812,1.230,97.862,0.0,0.0,0.096,0.0,9830.400,2114876.0,1353629.400,0.0,0.0,21118.0,43062.200,1.890,1.500,1.240
1616749346.548,12992606208.0,1941692416.0,94962511872.0,7.0141259776e+11,0.789,1.093,98.017,0.0,0.0,0.101,0.0,819.200,2119899.400,1392289.400,0.0,0.0,21474.400,42921.0,1.810,1.490,1.240
1616749351.568,12987568128.0,1941692416.0,94962528256.0,7.01417619456e+11,0.860,1.252,97.798,0.005,0.0,0.085,0.0,58265.600,2127159.400,1376824.400,0.0,0.0,21347.600,43078.800,1.830,1.500,1.250
1616749356.550,12987846656.0,1941692416.0,94962532352.0,7.01417336832e+11,0.810,1.251,97.842,0.0,0.0,0.096,0.0,7372.800,2103342.400,1379719.400,0.0,0.0,21409.600,42856.0,1.840,1.510,1.250
1616749361.571,12987879424.0,1941692416.0,94962540544.0,7.01417295872e+11,0.809,1.226,97.845,0.005,0.0,0.116,0.0,0.0,2114138.400,1390669.400,0.0,0.0,21441.800,43161.200,1.780,1.500,1.250
1616749366.553,12985798656.0,1941692416.0,94962556928.0,7.01419360256e+11,0.785,1.266,97.818,0.0,0.0,0.132,0.0,4096.0,2105963.800,1396362.600,0.0,0.0,21164.200,42755.400,1.870,1.520,1.260
1616749371.561,12982026240.0,1941692416.0,94962569216.0,7.01423120384e+11,1.017,1.314,97.564,0.005,0.0,0.101,0.0,22118.400,2122521.800,1365632.200,0.0,0.0,21459.200,43252.200,1.960,1.550,1.270
1616749376.560,12980453376.0,1941692416.0,94962577408.0,7.01424685056e+11,0.797,1.236,97.860,0.0,0.0,0.106,0.0,2457.600,2133430.0,1376865.400,0.0,0.0,20935.800,43018.600,1.890,1.540,1.260
1616749381.571,12980781056.0,1941692416.0,94962593792.0,7.01424340992e+11,0.800,1.268,97.822,0.0,0.0,0.111,0.0,58368.0,2117074.0,1393464.600,0.0,0.0,21174.0,43117.200,1.900,1.550,1.270
1616749386.565,12981624832.0,1941692416.0,94962606080.0,7.01423484928e+11,0.853,1.212,97.813,0.0,0.0,0.121,0.0,4915.200,2075462.800,1392032.400,0.0,0.0,21060.800,43038.400,1.900,1.550,1.270
1616749391.548,12981714944.0,1941692416.0,94962622464.0,7.01423378432e+11,0.901,1.219,97.774,0.0,0.0,0.106,0.0,1638.400,2088525.800,1369322.400,0.0,0.0,20166.400,41221.400,1.910,1.560,1.280
1616749396.572,12980875264.0,1941692416.0,94962634752.0,7.01424205824e+11,0.050,0.085,99.861,0.0,0.0,0.005,0.0,4915.200,273857.0,183923.600,0.0,0.0,1124.600,1324.600,1.840,1.550,1.270
1616749401.571,12493570048.0,1941692416.0,94962745344.0,7.01911400448e+11,0.330,0.180,99.490,0.0,0.0,0.0,0.0,8192.0,2356.600,781.800,0.0,0.0,3395.0,2277.600,1.770,1.540,1.270
1616749406.562,11511885824.0,1941692416.0,94962720768.0,7.02893109248e+11,0.366,0.231,99.393,0.0,0.0,0.010,0.0,40960.0,28451.800,963741.800,0.0,0.0,3714.600,3768.0,1.710,1.530,1.270
