"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","SERVER3",,,,"User:","ahmet"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator-0.13-SNAPSHOT/workers/2021-03-26__11_57_40/A3_dstat.csv 5",,,,"Date:","26 Mar 2021 11:57:46 +03"

"epoch","memory usage",,,,"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1616749331.617,8787804160.0,811888640.0,21968928768.0,7.79740786688e+11,0.150,0.326,99.514,0.0,0.0,0.010,0.0,2457.600,921581.400,1278900.200,0.0,0.0,9192.200,13046.200,1.110,1.060,1.060
1616749336.617,8787726336.0,811888640.0,21968928768.0,7.79740864512e+11,0.140,0.331,99.524,0.0,0.0,0.005,0.0,7372.800,917688.200,1292234.0,0.0,0.0,9057.400,13036.400,1.100,1.060,1.060
1616749341.616,8787931136.0,811888640.0,21968928768.0,7.79740659712e+11,0.140,0.316,99.534,0.0,0.0,0.010,0.0,4915.200,937330.0,1302296.800,0.0,0.0,9081.0,13345.400,1.090,1.060,1.060
1616749346.617,8787767296.0,811888640.0,21968928768.0,7.79740823552e+11,0.145,0.286,99.559,0.0,0.0,0.010,0.0,819.200,935046.800,1282925.400,0.0,0.0,8937.400,12861.800,1.080,1.060,1.060
1616749351.617,8788205568.0,811888640.0,21968936960.0,7.79740377088e+11,0.145,0.291,99.554,0.0,0.0,0.010,0.0,0.0,914531.0,1298122.800,0.0,0.0,8955.0,13037.0,1.080,1.060,1.050
1616749356.617,8788623360.0,811888640.0,21968936960.0,7.79739959296e+11,0.155,0.346,99.494,0.0,0.0,0.005,0.0,62361.600,943608.400,1313886.600,0.0,0.0,9217.400,13164.400,1.070,1.060,1.050
1616749361.617,8789065728.0,811888640.0,21968936960.0,7.79739516928e+11,0.165,0.331,99.499,0.0,0.0,0.005,0.0,0.0,941715.0,1316857.0,0.0,0.0,9168.200,13309.0,1.060,1.060,1.050
1616749366.617,8789680128.0,811888640.0,21968936960.0,7.79738902528e+11,0.175,0.341,99.474,0.0,0.0,0.010,0.0,4915.200,943591.800,1281751.200,0.0,0.0,9010.600,13029.0,1.060,1.060,1.050
1616749371.617,8793415680.0,811888640.0,21968945152.0,7.79735158784e+11,0.225,0.346,99.419,0.0,0.0,0.010,0.0,7372.800,923440.0,1299715.200,0.0,0.0,9098.400,13313.800,1.050,1.060,1.050
1616749376.617,8798658560.0,811888640.0,21968945152.0,7.79729915904e+11,0.210,0.321,99.464,0.0,0.0,0.005,0.0,0.0,922764.0,1285288.0,0.0,0.0,9030.0,13109.0,1.050,1.050,1.050
1616749381.617,8800497664.0,811888640.0,21968945152.0,7.797280768e+11,0.165,0.336,99.489,0.0,0.0,0.010,0.0,3276.800,938059.400,1275246.400,0.0,0.0,9117.200,13189.0,1.050,1.050,1.050
1616749386.617,8802062336.0,811888640.0,21968945152.0,7.79726512128e+11,0.140,0.316,99.539,0.0,0.0,0.005,0.0,53248.0,950241.400,1253753.600,0.0,0.0,9060.400,13058.200,1.200,1.090,1.060
1616749391.617,8802508800.0,811888640.0,21968949248.0,7.79726061568e+11,0.135,0.281,99.574,0.0,0.0,0.010,0.0,819.200,925180.0,1286275.400,0.0,0.0,8634.400,12403.400,1.190,1.080,1.060
1616749396.616,8801599488.0,811888640.0,21968957440.0,7.79726962688e+11,0.015,0.040,99.945,0.0,0.0,0.0,0.0,4915.200,9750.800,13511.800,0.0,0.0,1410.0,2023.800,1.170,1.080,1.060
1616749401.617,8802115584.0,811888640.0,21968965632.0,7.797264384e+11,0.090,0.045,99.865,0.0,0.0,0.0,0.0,4915.200,4994.600,3459.0,0.0,0.0,1533.0,2336.200,1.160,1.080,1.060
1616749406.617,7844806656.0,811888640.0,21968949248.0,7.80683763712e+11,0.195,0.285,99.520,0.0,0.0,0.0,0.0,3276.800,643012.600,19457.600,0.0,0.0,4264.800,4260.800,1.140,1.080,1.060
