"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","SERVER3",,,,"User:","ahmet"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator-0.13-SNAPSHOT/workers/2021-03-26__12_27_11/A3_dstat.csv 5",,,,"Date:","26 Mar 2021 12:27:16 +03"

"epoch","memory usage",,,,"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1616750906.970,8771960832.0,811888640.0,22018125824.0,7.7970743296e+11,0.648,0.954,98.072,0.0,0.0,0.326,0.0,8192.0,7726653.200,11308954.400,0.0,0.0,33610.600,65311.800,1.230,1.060,1.060
1616750911.970,8772370432.0,811888640.0,22018129920.0,7.79707019264e+11,0.669,1.011,98.084,0.0,0.0,0.236,0.0,1638.400,7673207.600,11113926.200,0.0,0.0,33320.400,64149.400,1.530,1.130,1.080
1616750916.970,8772378624.0,811888640.0,22018134016.0,7.79707006976e+11,0.608,0.915,98.186,0.0,0.0,0.291,0.0,3276.800,7695710.600,11135298.200,0.0,0.0,33151.0,64438.800,1.570,1.140,1.090
1616750921.970,8774967296.0,811888640.0,22018134016.0,7.79704418304e+11,0.653,0.900,98.141,0.0,0.0,0.307,0.0,75161.600,7515062.600,10834889.400,0.0,0.0,32457.800,63322.0,1.520,1.140,1.090
1616750926.970,8775000064.0,811888640.0,22018134016.0,7.79704385536e+11,0.598,0.944,98.127,0.0,0.0,0.331,0.0,0.0,7555097.800,11014406.800,0.0,0.0,32562.200,63779.600,1.720,1.190,1.100
1616750931.970,8775221248.0,811888640.0,22018138112.0,7.79704160256e+11,0.623,1.000,98.120,0.0,0.0,0.256,0.0,4096.0,7637140.600,11004465.0,0.0,0.0,32153.800,63114.200,1.660,1.190,1.100
1616750936.970,8776708096.0,811888640.0,22018154496.0,7.79702657024e+11,0.709,0.915,98.184,0.0,0.0,0.191,0.0,4915.200,7574751.0,11089248.800,0.0,0.0,32151.0,64261.800,1.690,1.200,1.110
1616750941.970,8776450048.0,811888640.0,22018154496.0,7.79702915072e+11,0.589,0.906,98.310,0.0,0.0,0.196,0.0,4096.0,7604910.200,10986344.400,0.0,0.0,31842.200,63900.200,1.640,1.200,1.110
1616750946.970,8777498624.0,811888640.0,22018154496.0,7.79701866496e+11,0.583,0.880,98.316,0.0,0.0,0.221,0.0,0.0,7637733.600,11042496.0,0.0,0.0,31446.800,63948.800,1.590,1.190,1.110
1616750951.970,8780472320.0,811888640.0,22018158592.0,7.79698888704e+11,0.678,0.885,98.231,0.0,0.0,0.206,0.0,60723.200,7537642.400,11047740.400,0.0,0.0,31283.400,63632.600,1.540,1.190,1.100
1616750956.970,8780546048.0,811888640.0,22018162688.0,7.7969881088e+11,0.568,0.855,98.365,0.0,0.0,0.211,0.0,0.0,7602369.800,11026243.600,0.0,0.0,31016.0,63830.0,1.500,1.190,1.100
1616750961.970,8780865536.0,811888640.0,22018166784.0,7.79698487296e+11,0.598,0.859,98.282,0.0,0.0,0.261,0.0,5734.400,7506512.800,10943552.600,0.0,0.0,31055.800,63175.800,1.700,1.230,1.120
1616750966.970,8780537856.0,811888640.0,22018166784.0,7.79698814976e+11,0.573,0.865,98.355,0.0,0.0,0.206,0.0,4915.200,7525847.600,10934132.400,0.0,0.0,31490.400,63555.0,1.720,1.250,1.120
1616750971.970,8780734464.0,811888640.0,22018166784.0,7.79698618368e+11,0.699,0.870,98.240,0.0,0.0,0.191,0.0,0.0,7454362.400,10898789.400,0.0,0.0,31146.800,63050.600,1.660,1.240,1.120
1616750976.970,8780705792.0,811888640.0,22018174976.0,7.79698638848e+11,0.577,0.889,98.238,0.0,0.0,0.296,0.0,2457.600,7550518.800,10990080.600,0.0,0.0,31060.400,63494.800,1.690,1.250,1.130
1616750981.970,8781148160.0,811888640.0,22018179072.0,7.79698192384e+11,0.527,0.873,98.198,0.0,0.0,0.402,0.0,58368.0,7465141.800,10869834.200,0.0,0.0,31098.400,63388.200,1.630,1.250,1.130
1616750986.970,8780951552.0,811888640.0,22018183168.0,7.79698384896e+11,0.658,0.955,98.150,0.0,0.0,0.236,0.0,3276.800,7320961.800,10655147.200,0.0,0.0,31179.600,61649.800,1.660,1.260,1.130
1616750991.970,8781303808.0,811888640.0,22018183168.0,7.7969803264e+11,0.557,0.918,98.159,0.0,0.0,0.366,0.0,4096.0,7324768.200,10627123.0,0.0,0.0,31082.600,61848.400,1.610,1.260,1.130
1616750996.970,8781336576.0,811888640.0,22018191360.0,7.7969799168e+11,0.577,0.923,98.153,0.0,0.0,0.346,0.0,4915.200,7364966.0,10785400.200,0.0,0.0,31238.600,62637.600,1.560,1.250,1.130
1616751001.970,8776978432.0,811888640.0,22018199552.0,7.79702341632e+11,0.647,0.923,98.029,0.0,0.0,0.401,0.0,1638.400,7269132.0,10607934.200,0.0,0.0,31276.400,62514.800,1.600,1.270,1.140
1616751006.970,8776343552.0,811888640.0,22018211840.0,7.79702964224e+11,0.578,0.934,98.167,0.0,0.0,0.321,0.0,0.0,7287100.600,10586058.600,0.0,0.0,31176.200,61507.400,1.550,1.260,1.140
1616751011.970,8775950336.0,811888640.0,22018215936.0,7.79703353344e+11,0.613,1.020,98.120,0.0,0.0,0.246,0.0,108134.400,7267059.400,10572032.800,0.0,0.0,30550.400,60863.600,1.670,1.290,1.150
1616751016.970,8769327104.0,811888640.0,22018220032.0,7.7970997248e+11,0.708,0.950,98.056,0.0,0.0,0.286,0.0,0.0,7262369.0,10540665.0,0.0,0.0,30460.800,60975.600,1.610,1.290,1.150
1616751021.970,8768884736.0,811888640.0,22018220032.0,7.79710414848e+11,0.522,0.883,98.223,0.0,0.0,0.371,0.0,7372.800,7221549.800,10585080.800,0.0,0.0,30592.400,61549.600,1.640,1.300,1.150
1616751026.970,8768999424.0,811888640.0,22018224128.0,7.79710296064e+11,0.568,0.879,98.252,0.0,0.0,0.301,0.0,4915.200,7316121.0,10715595.800,0.0,0.0,30951.800,61731.800,1.590,1.290,1.150
1616751031.970,8762585088.0,811888640.0,22018232320.0,7.79716702208e+11,0.799,1.005,97.870,0.0,0.0,0.326,0.0,0.0,7476004.800,10920321.600,0.0,0.0,31607.200,62796.0,1.620,1.300,1.150
1616751036.970,8762290176.0,811888640.0,22018236416.0,7.79716993024e+11,0.607,0.958,98.069,0.0,0.0,0.366,0.0,8192.0,7549365.800,11027293.800,0.0,0.0,32510.0,63829.600,1.650,1.320,1.160
1616751041.970,8761765888.0,811888640.0,22018236416.0,7.79717517312e+11,0.572,0.848,98.178,0.0,0.0,0.401,0.0,63180.800,7555625.800,10890357.400,0.0,0.0,31584.800,63342.0,1.600,1.310,1.160
1616751046.970,8754892800.0,811888640.0,22018244608.0,7.79724382208e+11,0.642,0.893,98.073,0.0,0.0,0.391,0.0,4096.0,7637332.400,11113089.0,0.0,0.0,32097.600,64435.0,1.630,1.320,1.160
1616751051.970,8754843648.0,811888640.0,22018244608.0,7.7972443136e+11,0.679,1.067,98.053,0.0,0.0,0.201,0.0,4915.200,7571474.200,11028832.600,0.0,0.0,32175.600,63187.800,1.580,1.320,1.160
1616751056.970,8754683904.0,811888640.0,22018248704.0,7.79724587008e+11,0.603,1.036,98.165,0.0,0.0,0.196,0.0,4915.200,7640064.0,11054343.400,0.0,0.0,32197.600,64166.0,1.620,1.330,1.160
1616751061.970,8750215168.0,811888640.0,22018252800.0,7.79729051648e+11,0.618,0.954,98.057,0.0,0.0,0.372,0.0,0.0,7829336.200,11357416.0,0.0,0.0,31979.600,65622.800,1.650,1.340,1.170
1616751066.970,8749907968.0,811888640.0,22018256896.0,7.79729354752e+11,0.648,0.974,98.022,0.0,0.0,0.356,0.0,4096.0,7745213.200,11233509.200,0.0,0.0,31343.0,64424.0,1.680,1.350,1.170
1616751071.970,8750235648.0,811888640.0,22018260992.0,7.79729022976e+11,0.572,0.893,98.133,0.0,0.0,0.401,0.0,71782.400,7719612.200,11355126.200,0.0,0.0,31540.0,65484.400,1.700,1.360,1.180
1616751076.970,8742866944.0,811888640.0,22018269184.0,7.79736383488e+11,0.668,0.824,98.231,0.0,0.0,0.276,0.0,0.0,7723928.800,11190201.600,0.0,0.0,31370.600,64625.800,1.650,1.350,1.180
1616751081.970,8742928384.0,811888640.0,22018269184.0,7.79736322048e+11,0.552,0.898,98.153,0.0,0.0,0.396,0.0,7372.800,7734439.800,11255698.600,0.0,0.0,31475.400,64761.800,1.590,1.350,1.180
1616751086.970,8742649856.0,811888640.0,22018269184.0,7.79736600576e+11,0.603,0.944,98.111,0.0,0.0,0.342,0.0,4915.200,7516298.0,10973745.200,0.0,0.0,31191.600,62790.400,1.550,1.340,1.170
1616751091.970,8734117888.0,811888640.0,22018273280.0,7.79745128448e+11,0.713,1.104,97.866,0.0,0.0,0.316,0.0,1638.400,7473992.600,10915672.0,0.0,0.0,30958.0,62697.600,1.500,1.340,1.170
1616751096.970,8733937664.0,811888640.0,22018277376.0,7.79745304576e+11,0.622,0.989,98.033,0.0,0.0,0.356,0.0,0.0,7622940.200,11111968.200,0.0,0.0,31827.800,63824.0,1.460,1.330,1.170
1616751101.970,8734023680.0,811888640.0,22018277376.0,7.7974521856e+11,0.562,0.969,98.137,0.0,0.0,0.331,0.0,54169.600,7376500.400,10713538.0,0.0,0.0,30926.0,61982.600,1.430,1.330,1.170
1616751106.970,8730013696.0,811888640.0,22018281472.0,7.79749224448e+11,0.708,1.045,98.011,0.0,0.0,0.236,0.0,3276.800,7241218.0,10568576.200,0.0,0.0,30964.0,61036.800,1.390,1.320,1.170
1616751111.970,8730558464.0,811888640.0,22018281472.0,7.7974867968e+11,0.598,0.884,98.187,0.0,0.0,0.331,0.0,4915.200,7305125.800,10727898.400,0.0,0.0,30865.200,61645.200,1.440,1.330,1.180
1616751116.970,8730513408.0,811888640.0,22018293760.0,7.79748712448e+11,0.572,0.893,98.144,0.0,0.0,0.391,0.0,7372.800,7466555.400,10766991.600,0.0,0.0,31232.200,63273.200,1.400,1.330,1.170
1616751121.970,8721494016.0,811888640.0,22018293760.0,7.7975773184e+11,0.622,0.858,98.129,0.0,0.0,0.391,0.0,0.0,7392354.200,10825890.600,0.0,0.0,31059.800,62955.400,1.370,1.320,1.170
1616751126.970,8721637376.0,811888640.0,22018293760.0,7.7975758848e+11,0.612,0.934,98.108,0.0,0.0,0.346,0.0,0.0,7330045.200,10719077.0,0.0,0.0,30976.0,62280.400,1.500,1.350,1.180
1616751131.970,8721731584.0,811888640.0,22018293760.0,7.79757494272e+11,0.552,0.863,98.209,0.0,0.0,0.376,0.0,54067.200,7318305.200,10633849.400,0.0,0.0,30927.800,61931.0,1.540,1.360,1.190
1616751136.970,8713154560.0,811888640.0,22018301952.0,7.79766063104e+11,0.693,0.959,98.017,0.0,0.0,0.331,0.0,0.0,7291644.0,10607689.0,0.0,0.0,30810.600,61632.400,1.500,1.350,1.190
1616751141.970,8712560640.0,811888640.0,22018301952.0,7.79766657024e+11,0.593,0.989,98.096,0.0,0.0,0.321,0.0,8192.0,7422881.200,10799208.600,0.0,0.0,30708.200,61865.200,1.460,1.350,1.190
1616751146.970,8711946240.0,811888640.0,22018306048.0,7.79767267328e+11,0.603,1.075,98.061,0.0,0.0,0.261,0.0,4915.200,7185210.400,10543028.400,0.0,0.0,30325.400,60433.600,1.500,1.360,1.190
1616751151.970,8703070208.0,811888640.0,22018310144.0,7.79776139264e+11,0.658,0.944,98.062,0.0,0.0,0.336,0.0,3276.800,7354865.600,10728728.200,0.0,0.0,30999.400,61945.400,1.540,1.370,1.190
1616751156.970,8703377408.0,811888640.0,22018322432.0,7.79775819776e+11,0.613,1.050,98.080,0.0,0.0,0.256,0.0,0.0,7269384.0,10602810.400,0.0,0.0,30663.200,60561.0,1.500,1.360,1.190
1616751161.970,8703868928.0,811888640.0,22018326528.0,7.7977532416e+11,0.501,0.782,98.421,0.0,0.0,0.296,0.0,54169.600,6199880.600,9070645.200,0.0,0.0,25945.200,51277.200,1.620,1.390,1.200
1616751166.970,8703283200.0,811888640.0,22018326528.0,7.79775909888e+11,0.025,0.050,99.925,0.0,0.0,0.0,0.0,0.0,1516.0,933.0,0.0,0.0,1438.200,1970.400,1.570,1.380,1.200
1616751171.970,8703643648.0,811888640.0,22018330624.0,7.79775545344e+11,0.085,0.085,99.830,0.0,0.0,0.0,0.0,4915.200,1488.600,935.200,0.0,0.0,1552.200,2200.600,1.520,1.380,1.200
