"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","ahmet"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator-0.13-SNAPSHOT/workers/2021-03-26__12_27_11/A1_dstat.csv 5",,,,"Date:","26 Mar 2021 12:27:16 +03"

"epoch","memory usage",,,,"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1616750896.914,12881104896.0,1941692416.0,95011553280.0,7.01475057664e+11,4.047,5.481,89.487,0.108,0.0,0.877,0.0,16384.0,18207710.0,11498497.400,0.0,0.0,58085.400,217493.800,3.230,1.700,1.440
1616750901.914,12882354176.0,1941692416.0,95011569664.0,7.01473792e+11,4.169,5.468,89.552,0.005,0.0,0.806,0.0,4915.200,18622081.0,11589364.600,0.0,0.0,59490.800,220440.200,3.370,1.760,1.450
1616750906.938,12883755008.0,1941692416.0,95011581952.0,7.0147237888e+11,4.165,5.519,89.407,0.010,0.0,0.899,0.0,10649.600,18498391.200,11615351.600,0.0,0.0,61860.0,223113.600,3.340,1.780,1.460
1616750911.914,12882354176.0,1941692416.0,95011602432.0,7.01473759232e+11,4.058,5.533,89.507,0.0,0.0,0.902,0.0,2457.600,18495790.0,11586130.600,0.0,0.0,60599.400,220469.200,3.550,1.850,1.490
1616750916.938,12886183936.0,1941692416.0,95011618816.0,7.01469913088e+11,4.225,5.758,89.199,0.010,0.0,0.807,0.0,80076.800,18518267.600,11590936.0,0.0,0.0,61798.800,220911.800,3.830,1.930,1.520
1616750921.938,12903493632.0,1941692416.0,95011639296.0,7.01452582912e+11,4.092,5.582,89.524,0.0,0.0,0.802,0.0,4915.200,18044572.200,11350531.400,0.0,0.0,59092.800,215672.600,3.920,1.990,1.540
1616750926.915,12903399424.0,1941692416.0,95011655680.0,7.01452660736e+11,3.989,5.620,89.431,0.031,0.0,0.929,0.0,2457.600,18217609.200,11391908.400,0.0,0.0,60391.800,215052.600,3.930,2.020,1.550
1616750931.938,12904890368.0,1941692416.0,95011672064.0,7.01451153408e+11,4.174,5.545,89.457,0.0,0.0,0.824,0.0,22118.400,18069341.0,11391754.800,0.0,0.0,61028.400,217701.400,3.940,2.050,1.560
1616750936.919,12906610688.0,1941692416.0,95011700736.0,7.01449404416e+11,3.989,5.600,89.544,0.005,0.0,0.862,0.0,4915.200,18348577.600,11442527.800,0.0,0.0,60385.0,216400.200,3.940,2.080,1.580
1616750941.914,12906889216.0,1941692416.0,95011717120.0,7.01449109504e+11,4.046,5.524,89.555,0.005,0.0,0.870,0.0,6553.600,18207593.0,11507741.800,0.0,0.0,60759.600,217894.0,4.270,2.180,1.610
1616750946.938,12902825984.0,1941692416.0,95011729408.0,7.01453160448e+11,4.062,5.526,89.532,0.036,0.0,0.844,0.0,70963.200,18163717.200,11478707.200,0.0,0.0,61108.600,218134.0,4.240,2.210,1.620
1616750951.920,12889559040.0,1941692416.0,95011745792.0,7.01466411008e+11,3.989,5.537,89.628,0.005,0.0,0.841,0.0,8192.0,18134824.0,11371401.800,0.0,0.0,60360.800,213159.400,4.550,2.310,1.660
1616750956.914,12883144704.0,1941692416.0,95011766272.0,7.01472804864e+11,3.923,5.606,89.606,0.005,0.0,0.860,0.0,0.0,18112406.600,11424179.600,0.0,0.0,61158.600,215080.600,4.580,2.350,1.670
1616750961.938,12878495744.0,1941692416.0,95011778560.0,7.01477441536e+11,4.077,5.546,89.491,0.0,0.0,0.886,0.0,7372.800,18028882.0,11221348.200,0.0,0.0,60781.800,214295.0,4.460,2.360,1.680
1616750966.937,12867481600.0,1941692416.0,95011803136.0,7.01488431104e+11,4.064,5.693,89.349,0.0,0.0,0.894,0.0,23756.800,18139353.800,11369137.600,0.0,0.0,60820.600,214506.200,4.500,2.410,1.700
1616750971.938,12867518464.0,1941692416.0,95011815424.0,7.01488381952e+11,4.340,5.584,89.208,0.005,0.0,0.863,0.0,1638.400,17821602.0,11198526.600,0.0,0.0,62993.0,211503.600,4.780,2.500,1.730
1616750976.915,12858679296.0,1941692416.0,95011840000.0,7.01497196544e+11,4.110,5.588,89.454,0.0,0.0,0.848,0.0,59904.0,18017511.0,11325274.200,0.0,0.0,60591.600,212694.600,4.560,2.490,1.730
1616750981.917,12852789248.0,1941692416.0,95011856384.0,7.01503070208e+11,3.984,5.629,89.518,0.0,0.0,0.869,0.0,4915.200,17918239.400,11239629.200,0.0,0.0,59752.200,212890.200,4.590,2.530,1.750
1616750986.914,12871327744.0,1941692416.0,95011868672.0,7.01484519424e+11,4.566,5.619,88.905,0.005,0.0,0.904,0.0,0.0,17475303.800,11038071.0,0.0,0.0,63846.400,207434.0,4.540,2.560,1.760
1616750991.916,12867899392.0,1941692416.0,95011889152.0,7.01487927296e+11,4.082,5.607,89.412,0.021,0.0,0.878,0.0,8192.0,17494761.200,11001430.200,0.0,0.0,58872.600,207128.600,4.580,2.600,1.780
1616750996.925,12877451264.0,1941692416.0,95011901440.0,7.01478363136e+11,3.934,5.681,89.447,0.0,0.0,0.938,0.0,8192.0,17758253.200,11141350.600,0.0,0.0,58896.0,209370.400,4.860,2.690,1.820
1616751001.916,12866289664.0,1941692416.0,95011917824.0,7.01489508352e+11,4.155,5.623,89.316,0.0,0.0,0.906,0.0,17203.200,17556772.600,11023500.800,0.0,0.0,59926.800,207212.400,5.030,2.760,1.840
1616751006.938,12879167488.0,1941692416.0,95011999744.0,7.01476548608e+11,3.950,5.950,89.174,0.005,0.0,0.921,0.0,62464.0,17531877.600,10951690.600,0.0,0.0,58926.0,206469.200,4.870,2.760,1.850
1616751011.924,12866867200.0,1941692416.0,95012016128.0,7.01488832512e+11,4.149,5.505,89.429,0.052,0.0,0.866,0.0,11468.800,17463169.600,10938886.400,0.0,0.0,58862.200,203764.0,4.880,2.800,1.870
1616751016.922,12878708736.0,1941692416.0,95012040704.0,7.014769664e+11,4.018,5.570,89.528,0.0,0.0,0.884,0.0,0.0,17496915.200,11007209.400,0.0,0.0,57565.200,206148.600,4.970,2.850,1.890
1616751021.914,12868894720.0,1941692416.0,95012052992.0,7.01486768128e+11,4.027,5.552,89.633,0.0,0.0,0.788,0.0,4096.0,13975643.0,8729801.200,0.0,0.0,57730.0,203546.0,4.890,2.870,1.900
1616751026.926,12882345984.0,1941692416.0,95012073472.0,7.01473296384e+11,4.705,5.572,88.886,0.005,0.0,0.831,0.0,8192.0,17625292.600,10973887.400,0.0,0.0,64578.800,209879.0,4.820,2.890,1.910
1616751031.938,12874878976.0,1941692416.0,95012089856.0,7.01480747008e+11,3.922,5.529,89.714,0.005,0.0,0.829,0.0,4096.0,18143599.0,11332301.600,0.0,0.0,59213.600,214894.800,4.830,2.930,1.930
1616751036.916,12873015296.0,1941692416.0,95012106240.0,7.01482594304e+11,4.026,5.639,89.505,0.0,0.0,0.830,0.0,82022.400,18253490.0,11458341.600,0.0,0.0,59759.0,215630.200,5.010,3.0,1.950
1616751041.924,12852543488.0,1941692416.0,95012126720.0,7.01503045632e+11,4.221,5.544,89.410,0.031,0.0,0.795,0.0,15564.800,18105193.200,11337209.0,0.0,0.0,60376.600,215699.600,4.930,3.010,1.970
1616751046.938,12847214592.0,1941692416.0,95012143104.0,7.01508358144e+11,3.967,5.633,89.580,0.0,0.0,0.820,0.0,6553.600,18394518.400,11591478.200,0.0,0.0,61900.800,219839.400,4.930,3.040,1.980
1616751051.938,12871610368.0,1941692416.0,95012159488.0,7.01483945984e+11,4.621,5.526,89.011,0.005,0.0,0.838,0.0,0.0,18229078.200,11395678.200,0.0,0.0,61482.400,218656.600,5.100,3.110,2.010
1616751056.928,12845957120.0,1941692416.0,95012175872.0,7.01509582848e+11,4.050,5.481,89.512,0.103,0.0,0.854,0.0,9830.400,18412952.600,11516681.200,0.0,0.0,60402.200,219282.600,5.250,3.170,2.040
1616751061.914,12840882176.0,1941692416.0,95012196352.0,7.01514637312e+11,3.831,5.499,89.837,0.0,0.0,0.834,0.0,3276.800,18763330.200,11773023.200,0.0,0.0,59595.0,223913.0,5.390,3.240,2.060
1616751066.919,12837380096.0,1941692416.0,95012212736.0,7.01518123008e+11,3.948,5.497,89.678,0.005,0.0,0.872,0.0,65740.800,18473752.400,11593897.0,0.0,0.0,59876.400,220849.0,5.280,3.250,2.070
1616751071.938,12825649152.0,1941692416.0,95012233216.0,7.01529833472e+11,4.102,5.490,89.584,0.020,0.0,0.804,0.0,22937.600,18690538.800,11620835.800,0.0,0.0,61454.800,224728.200,5.340,3.300,2.090
1616751076.930,12821479424.0,1941692416.0,95012245504.0,7.01533990912e+11,4.042,5.602,89.554,0.0,0.0,0.803,0.0,0.0,18620449.0,11646340.400,0.0,0.0,60851.600,219846.200,5.230,3.310,2.100
1616751081.919,12817416192.0,1941692416.0,95012261888.0,7.0153803776e+11,3.931,5.503,89.716,0.005,0.0,0.845,0.0,5734.400,18406688.400,11579186.600,0.0,0.0,60175.200,219439.800,5.370,3.370,2.130
1616751086.915,12805046272.0,1941692416.0,95012294656.0,7.01550374912e+11,4.118,5.428,89.575,0.072,0.0,0.807,0.0,9011.200,18261768.0,11378600.600,0.0,0.0,58551.0,213737.600,5.660,3.460,2.170
1616751091.914,12804743168.0,1941692416.0,95012311040.0,7.01550661632e+11,3.768,5.564,89.811,0.0,0.0,0.857,0.0,2457.600,18049056.200,11263998.800,0.0,0.0,58235.400,214622.0,5.370,3.440,2.170
1616751096.931,12803670016.0,1941692416.0,95012327424.0,7.015517184e+11,3.985,5.547,89.598,0.0,0.0,0.871,0.0,58368.0,18296362.800,11418981.400,0.0,0.0,59785.400,216571.200,5.500,3.500,2.190
1616751101.914,12806258688.0,1941692416.0,95012343808.0,7.01549113344e+11,4.080,5.703,89.274,0.015,0.0,0.927,0.0,12288.0,17767189.400,11146187.400,0.0,0.0,59593.200,208731.400,5.380,3.510,2.200
1616751106.918,12805529600.0,1941692416.0,95012360192.0,7.01549826048e+11,4.094,5.562,89.467,0.0,0.0,0.877,0.0,18022.400,17597888.400,10989720.200,0.0,0.0,59101.0,206859.400,5.750,3.610,2.240
1616751111.938,12804587520.0,1941692416.0,95012376576.0,7.01550751744e+11,4.169,5.622,89.324,0.005,0.0,0.880,0.0,0.0,17755221.400,11072643.600,0.0,0.0,58830.200,208861.0,6.010,3.700,2.280
1616751116.938,12791300096.0,1941692416.0,95012397056.0,7.01564018688e+11,4.112,5.529,89.414,0.0,0.0,0.945,0.0,16384.0,17897436.200,11231313.400,0.0,0.0,58579.600,212601.600,5.930,3.720,2.290
1616751121.938,12789686272.0,1941692416.0,95012413440.0,7.01565616128e+11,3.916,5.615,89.534,0.005,0.0,0.929,0.0,0.0,18100565.600,11199106.200,0.0,0.0,59088.600,211566.800,6.010,3.780,2.320
1616751126.938,12791582720.0,1941692416.0,95012438016.0,7.01563695104e+11,3.997,5.639,89.471,0.005,0.0,0.888,0.0,54169.600,17662290.200,11088535.800,0.0,0.0,58127.200,208354.400,6.010,3.820,2.340
1616751131.938,12778799104.0,1941692416.0,95012446208.0,7.01576470528e+11,4.129,5.564,89.494,0.005,0.0,0.807,0.0,4915.200,17657590.800,11080224.800,0.0,0.0,58741.400,207398.200,5.930,3.840,2.350
1616751136.938,12777918464.0,1941692416.0,95012458496.0,7.0157733888e+11,3.911,5.535,89.644,0.0,0.0,0.910,0.0,6553.600,17473068.0,11001300.0,0.0,0.0,58704.200,206436.600,5.940,3.870,2.370
1616751141.938,12775768064.0,1941692416.0,95012478976.0,7.015794688e+11,3.895,5.595,89.652,0.005,0.0,0.853,0.0,18022.400,17878004.0,11186522.400,0.0,0.0,58994.0,209402.600,5.780,3.870,2.380
1616751146.938,12765900800.0,1941692416.0,95012499456.0,7.01589315584e+11,4.114,5.578,89.420,0.005,0.0,0.883,0.0,9830.400,17461986.200,10980189.400,0.0,0.0,58829.200,205584.800,5.880,3.930,2.410
1616751151.938,12763992064.0,1941692416.0,95012519936.0,7.0159120384e+11,3.957,5.615,89.494,0.0,0.0,0.934,0.0,8192.0,17630413.600,11017573.400,0.0,0.0,58846.400,207862.400,5.810,3.940,2.420
1616751156.938,12765605888.0,1941692416.0,95012532224.0,7.01589577728e+11,3.914,5.603,89.558,0.005,0.0,0.919,0.0,57548.800,17611143.600,10958801.800,0.0,0.0,59047.400,206130.800,5.580,3.930,2.420
1616751161.938,12757356544.0,1941692416.0,95012573184.0,7.01597786112e+11,3.453,4.604,91.206,0.0,0.0,0.737,0.0,4915.200,17097187.400,10670616.600,0.0,0.0,48192.200,170770.200,5.380,3.910,2.430
1616751166.938,12756746240.0,1941692416.0,95012581376.0,7.01598388224e+11,0.075,0.085,99.840,0.0,0.0,0.0,0.0,0.0,1868.800,2322.600,0.0,0.0,1227.800,1492.600,5.030,3.860,2.420
1616751171.938,12400422912.0,1941692416.0,95012691968.0,7.0195460096e+11,0.431,0.230,99.334,0.0,0.0,0.005,0.0,3276.800,1308.600,1527.800,0.0,0.0,2350.600,2036.800,4.700,3.820,2.410
