"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","ahmet"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator-0.13-SNAPSHOT/workers/2021-03-26__17_34_31/A1_dstat.csv 5",,,,"Date:","26 Mar 2021 17:34:36 +03"

"epoch","memory usage",,,,"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1616769496.935,13058256896.0,1941667840.0,95088685056.0,7.01220798464e+11,1.099,1.908,96.806,0.036,0.0,0.150,0.0,0.0,2156205.0,1388549.0,0.0,0.0,52405.800,44889.400,1.880,2.620,2.200
1616769501.935,13067751424.0,1941667840.0,95089344512.0,7.0121064448e+11,1.393,1.527,96.925,0.0,0.0,0.155,0.0,13926.400,2133628.600,1372260.200,0.0,0.0,52259.0,44865.800,1.810,2.600,2.190
1616769506.935,13071089664.0,1941667840.0,95093956608.0,7.01202694144e+11,1.029,1.381,97.440,0.0,0.0,0.150,0.0,396390.400,2176780.0,1407345.400,0.0,0.0,51599.200,44707.600,1.830,2.590,2.190
1616769511.935,13070475264.0,1941667840.0,95094345728.0,7.01202919424e+11,0.978,1.289,97.593,0.0,0.0,0.140,0.0,4915.200,2133499.0,1388308.0,0.0,0.0,51454.400,44671.800,1.760,2.560,2.190
1616769516.935,13065539584.0,1941667840.0,95095476224.0,7.01206724608e+11,1.021,1.306,97.513,0.005,0.0,0.155,0.0,1220608.0,2138807.400,1392449.600,0.0,0.0,51375.800,44877.800,1.780,2.550,2.180
1616769521.935,13066645504.0,1941667840.0,95095717888.0,7.01205377024e+11,0.907,1.223,97.688,0.0,0.0,0.181,0.0,0.0,2130877.0,1377616.800,0.0,0.0,51495.0,44896.200,1.800,2.540,2.180
1616769526.935,13066485760.0,1941667840.0,95095910400.0,7.01205344256e+11,0.835,1.224,97.775,0.0,0.0,0.166,0.0,0.0,2148284.600,1395533.0,0.0,0.0,51150.400,44783.600,1.970,2.570,2.190
1616769531.935,13066256384.0,1941667840.0,95095918592.0,7.0120556544e+11,0.804,1.214,97.837,0.0,0.0,0.145,0.0,0.0,2141728.200,1354872.600,0.0,0.0,51185.200,44718.200,2.060,2.570,2.200
1616769536.935,13067407360.0,1941667840.0,95097933824.0,7.01202399232e+11,0.876,1.224,97.765,0.0,0.0,0.135,0.0,52428.800,2176322.0,1384510.200,0.0,0.0,51471.600,44889.600,1.970,2.550,2.190
1616769541.935,13069389824.0,1941667840.0,95098236928.0,7.01200113664e+11,0.924,1.101,97.845,0.0,0.0,0.130,0.0,541491.200,2138453.400,1373445.400,0.0,0.0,51175.200,44788.0,2.130,2.570,2.200
1616769546.935,13064658944.0,1941667840.0,95098466304.0,7.01204615168e+11,1.455,1.179,97.220,0.016,0.0,0.130,0.0,0.0,2152891.0,1397671.400,0.0,0.0,54791.200,44915.200,2.120,2.560,2.200
1616769551.935,13063970816.0,1941667840.0,95098707968.0,7.01205061632e+11,0.878,1.132,97.861,0.0,0.0,0.130,0.0,0.0,2154484.400,1387746.200,0.0,0.0,51262.0,45066.200,2.030,2.540,2.190
1616769556.935,13063348224.0,1941667840.0,95098843136.0,7.01205549056e+11,0.832,1.211,97.858,0.0,0.0,0.099,0.0,0.0,2147778.0,1406746.400,0.0,0.0,51034.600,44863.600,2.110,2.540,2.200
1616769561.935,13063938048.0,1941667840.0,95099277312.0,7.01204525056e+11,0.919,1.195,97.736,0.0,0.0,0.151,0.0,0.0,1728097.200,1149226.600,0.0,0.0,51614.200,45241.0,2.020,2.520,2.190
1616769566.935,13063868416.0,1941667840.0,95101067264.0,7.01202804736e+11,0.919,1.184,97.762,0.005,0.0,0.130,0.0,710860.800,2155418.600,1380365.600,0.0,0.0,51383.0,45045.0,2.020,2.510,2.190
1616769571.935,13059801088.0,1941667840.0,95101792256.0,7.01206147072e+11,1.080,1.137,97.663,0.010,0.0,0.109,0.0,0.0,2151972.600,1382944.200,0.0,0.0,51272.0,44856.400,2.340,2.570,2.210
1616769576.935,13060063232.0,1941667840.0,95102304256.0,7.01205372928e+11,1.039,1.018,97.845,0.0,0.0,0.099,0.0,0.0,2151130.400,1409462.800,0.0,0.0,51246.600,44825.400,2.310,2.560,2.210
1616769581.935,13059723264.0,1941667840.0,95102832640.0,7.01205184512e+11,0.893,1.085,97.881,0.005,0.0,0.135,0.0,0.0,2165545.200,1386872.0,0.0,0.0,51280.200,44950.400,2.370,2.570,2.210
1616769586.935,13060956160.0,1941667840.0,95103041536.0,7.0120374272e+11,0.837,1.107,97.937,0.0,0.0,0.120,0.0,420249.600,2152042.600,1361131.200,0.0,0.0,51053.800,44441.800,2.340,2.560,2.210
1616769591.935,13056425984.0,1941667840.0,95104200704.0,7.01207113728e+11,2.618,1.603,95.615,0.0,0.0,0.164,0.0,87654.400,2144352.800,1367154.0,0.0,0.0,37557.0,47229.800,2.390,2.560,2.220
1616769596.912,13038661632.0,1941667840.0,95105404928.0,7.01223673856e+11,2.156,1.167,96.519,0.020,0.0,0.138,0.0,584908.800,2148761.200,1378304.0,0.0,0.0,26005.800,46088.800,2.360,2.550,2.220
1616769601.920,13039497216.0,1941667840.0,95106023424.0,7.01222219776e+11,0.806,1.130,97.973,0.0,0.0,0.091,0.0,0.0,2147222.400,1400597.600,0.0,0.0,25724.0,45088.400,2.330,2.550,2.220
1616769606.935,13033259008.0,1941667840.0,95106596864.0,7.01227884544e+11,2.467,1.702,95.689,0.0,0.0,0.142,0.0,87654.400,2150790.600,1392249.600,0.0,0.0,27024.400,47513.200,2.300,2.540,2.220
1616769611.920,13019217920.0,1941667840.0,95107194880.0,7.01241327616e+11,2.249,0.785,96.854,0.0,0.0,0.111,0.0,389120.0,1815249.0,1162841.400,0.0,0.0,17780.200,32150.400,2.200,2.510,2.210
1616769616.935,13018890240.0,1941667840.0,95107211264.0,7.01241638912e+11,0.279,0.115,99.606,0.0,0.0,0.0,0.0,0.0,1465.0,2274.0,0.0,0.0,2629.800,1931.400,2.100,2.490,2.200
1616769621.919,12536770560.0,1941667840.0,95107321856.0,7.01723648e+11,0.965,0.347,98.683,0.0,0.0,0.005,0.0,0.0,1966.400,1567.800,0.0,0.0,3043.0,2203.0,2.020,2.460,2.200
