"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","SERVER2",,,,"User:","ahmet"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator-0.13-SNAPSHOT/workers/2021-03-26__12_05_41/A2_dstat.csv 5",,,,"Date:","26 Mar 2021 12:05:47 +03"

"epoch","memory usage",,,,"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1616749877.068,11278704640.0,1654558720.0,34792353792.0,7.63584155648e+11,1.140,0.100,98.754,0.0,0.0,0.005,0.0,1638.400,597513.800,876712.800,0.0,0.0,11812.0,11006.0,1.080,1.030,1.050
1616749882.071,11298607104.0,1654558720.0,34792357888.0,7.63564249088e+11,0.455,0.080,99.465,0.0,0.0,0.0,0.0,96256.0,908362.400,1276785.400,0.0,0.0,12694.600,11975.0,1.080,1.030,1.050
1616749887.086,11329826816.0,1654558720.0,34792361984.0,7.6353302528e+11,0.245,0.075,99.681,0.0,0.0,0.0,0.0,4915.200,912092.800,1301510.200,0.0,0.0,13400.200,12687.200,1.070,1.030,1.050
1616749892.085,11348676608.0,1654558720.0,34792366080.0,7.63514171392e+11,0.130,0.085,99.780,0.0,0.0,0.005,0.0,0.0,902049.200,1282187.400,0.0,0.0,12804.600,12328.0,1.060,1.030,1.050
1616749897.085,11368116224.0,1654558720.0,34792374272.0,7.63494723584e+11,0.085,0.075,99.835,0.0,0.0,0.005,0.0,2457.600,884245.600,1256024.400,0.0,0.0,12692.200,12022.600,1.060,1.030,1.050
1616749902.085,11382652928.0,1654558720.0,34792374272.0,7.6348018688e+11,0.070,0.075,99.855,0.0,0.0,0.0,0.0,0.0,889952.400,1279469.800,0.0,0.0,12705.800,11982.400,1.050,1.030,1.050
1616749907.085,11410018304.0,1654558720.0,34792378368.0,7.63452817408e+11,0.055,0.070,99.875,0.0,0.0,0.0,0.0,0.0,889500.600,1273944.200,0.0,0.0,12606.400,11917.0,1.050,1.030,1.050
1616749912.085,11428941824.0,1654558720.0,34792378368.0,7.63433893888e+11,0.075,0.060,99.860,0.0,0.0,0.005,0.0,67276.800,898644.800,1278056.200,0.0,0.0,12511.600,12017.400,1.050,1.030,1.050
1616749917.085,11515064320.0,1654558720.0,34792382464.0,7.63347767296e+11,0.200,0.290,99.504,0.0,0.0,0.005,0.0,9830.400,900767.600,1266664.400,0.0,0.0,12471.800,12037.0,1.040,1.030,1.050
1616749922.085,11519737856.0,1654558720.0,34792382464.0,7.6334309376e+11,0.511,0.060,99.424,0.0,0.0,0.005,0.0,4915.200,914363.800,1301452.400,0.0,0.0,12873.0,12086.600,1.040,1.030,1.050
1616749927.085,11519815680.0,1654558720.0,34792382464.0,7.63343015936e+11,0.085,0.075,99.835,0.0,0.0,0.005,0.0,2457.600,905740.0,1276969.600,0.0,0.0,12351.0,12019.400,1.040,1.030,1.050
1616749932.085,11520565248.0,1654558720.0,34792386560.0,7.63342262272e+11,0.075,0.070,99.850,0.0,0.0,0.005,0.0,819.200,885234.600,1274651.0,0.0,0.0,12301.200,11918.0,1.030,1.030,1.050
1616749937.085,11520081920.0,1654558720.0,34792390656.0,7.63342741504e+11,0.065,0.070,99.860,0.0,0.0,0.005,0.0,0.0,900826.400,1314417.800,0.0,0.0,12492.0,11860.0,1.030,1.030,1.050
1616749942.085,11520753664.0,1654558720.0,34792390656.0,7.6334206976e+11,0.065,0.085,99.850,0.0,0.0,0.0,0.0,70144.0,884427.0,1292168.800,0.0,0.0,12395.200,11866.800,1.030,1.020,1.050
1616749947.085,11520167936.0,1654558720.0,34792394752.0,7.63342651392e+11,0.090,0.080,99.830,0.0,0.0,0.0,0.0,9011.200,910805.600,1282349.600,0.0,0.0,12767.800,11965.600,1.030,1.020,1.050
1616749952.085,11520065536.0,1654558720.0,34792398848.0,7.63342749696e+11,0.080,0.070,99.850,0.0,0.0,0.0,0.0,0.0,882598.800,1285198.400,0.0,0.0,12613.200,11937.800,1.020,1.020,1.050
1616749957.085,11520937984.0,1654558720.0,34792402944.0,7.63341873152e+11,0.065,0.085,99.845,0.0,0.0,0.005,0.0,1638.400,901732.200,1304278.400,0.0,0.0,12668.0,11913.0,1.020,1.020,1.050
1616749962.085,11526549504.0,1654558720.0,34792407040.0,7.63336257536e+11,0.085,0.080,99.830,0.0,0.0,0.005,0.0,4096.0,912993.0,1264976.0,0.0,0.0,12479.400,11896.200,1.020,1.020,1.050
1616749967.085,11528654848.0,1654558720.0,34792407040.0,7.63334152192e+11,0.065,0.075,99.850,0.0,0.0,0.010,0.0,819.200,896276.800,1281827.600,0.0,0.0,12667.600,11929.200,1.020,1.020,1.050
1616749972.085,11529621504.0,1654558720.0,34792407040.0,7.63333185536e+11,0.070,0.085,99.840,0.0,0.0,0.005,0.0,54067.200,892396.200,1241690.800,0.0,0.0,12682.0,11804.0,1.020,1.020,1.050
1616749977.085,11529715712.0,1654558720.0,34792415232.0,7.63333083136e+11,0.100,0.085,99.815,0.0,0.0,0.0,0.0,9011.200,901692.0,1283472.400,0.0,0.0,12616.600,12037.200,1.020,1.020,1.050
1616749982.085,11534151680.0,1654558720.0,34792415232.0,7.63328647168e+11,0.090,0.105,99.800,0.0,0.0,0.005,0.0,0.0,901357.800,1302003.0,0.0,0.0,12984.0,12084.600,1.010,1.020,1.050
1616749987.085,11533967360.0,1654558720.0,34792419328.0,7.63328827392e+11,0.095,0.105,99.795,0.0,0.0,0.005,0.0,0.0,918275.200,1304370.0,0.0,0.0,12681.600,11968.0,1.010,1.020,1.050
1616749992.085,11535777792.0,1654558720.0,34792423424.0,7.63327012864e+11,0.090,0.120,99.775,0.0,0.0,0.015,0.0,2457.600,909979.400,1261352.400,0.0,0.0,12193.0,11900.200,1.010,1.020,1.050
1616749997.085,11539128320.0,1654558720.0,34792431616.0,7.63323654144e+11,0.070,0.080,99.840,0.0,0.0,0.010,0.0,3276.800,900773.0,1291917.400,0.0,0.0,12360.600,11966.800,1.010,1.020,1.050
1616750002.085,11540934656.0,1654558720.0,34792431616.0,7.63321847808e+11,0.055,0.065,99.865,0.0,0.0,0.015,0.0,54067.200,910301.800,1249678.800,0.0,0.0,11773.0,11697.200,1.010,1.020,1.050
1616750007.085,11550912512.0,1654558720.0,34792431616.0,7.63311869952e+11,0.075,0.075,99.845,0.0,0.0,0.005,0.0,9830.400,903787.200,1263104.600,0.0,0.0,12425.600,11919.0,1.010,1.020,1.050
1616750012.085,11551121408.0,1654558720.0,34792435712.0,7.6331165696e+11,0.070,0.090,99.825,0.0,0.0,0.015,0.0,1638.400,892934.200,1286066.600,0.0,0.0,11997.600,12069.200,1.010,1.020,1.050
1616750017.085,11550904320.0,1654558720.0,34792439808.0,7.63311869952e+11,0.060,0.065,99.870,0.0,0.0,0.005,0.0,0.0,905338.800,1275288.0,0.0,0.0,12416.0,12018.600,1.010,1.020,1.050
1616750022.085,11550695424.0,1654558720.0,34792439808.0,7.63312078848e+11,0.065,0.075,99.860,0.0,0.0,0.0,0.0,0.0,869030.200,1274092.600,0.0,0.0,12567.800,11924.600,1.010,1.020,1.050
1616750027.085,11550937088.0,1654558720.0,34792443904.0,7.63311833088e+11,0.060,0.075,99.865,0.0,0.0,0.0,0.0,2457.600,903019.600,1285801.200,0.0,0.0,12541.800,11975.600,1.010,1.020,1.050
1616750032.085,11551997952.0,1654558720.0,34792443904.0,7.63310772224e+11,0.070,0.085,99.835,0.0,0.0,0.010,0.0,54169.600,880210.400,1271616.800,0.0,0.0,11926.600,11765.600,1.010,1.020,1.050
1616750037.085,11551686656.0,1654558720.0,34792452096.0,7.63311075328e+11,0.075,0.075,99.845,0.0,0.0,0.005,0.0,9830.400,920910.200,1318499.0,0.0,0.0,12934.600,12287.0,1.010,1.020,1.050
1616750042.085,11552137216.0,1654558720.0,34792452096.0,7.63310624768e+11,0.075,0.090,99.820,0.0,0.0,0.015,0.0,0.0,899861.200,1284337.800,0.0,0.0,11867.400,11952.600,1.010,1.020,1.050
1616750047.085,11551932416.0,1654558720.0,34792456192.0,7.63310825472e+11,0.070,0.070,99.845,0.0,0.0,0.015,0.0,2457.600,879446.400,1282620.600,0.0,0.0,12081.600,11868.0,1.0,1.010,1.050
1616750052.085,11551625216.0,1654558720.0,34792456192.0,7.63311132672e+11,0.075,0.070,99.845,0.0,0.0,0.010,0.0,1638.400,889354.800,1285715.0,0.0,0.0,12193.600,11929.200,1.0,1.010,1.050
1616750057.085,11550572544.0,1654558720.0,34792456192.0,7.63312185344e+11,0.065,0.085,99.850,0.0,0.0,0.0,0.0,0.0,908054.800,1304065.800,0.0,0.0,12434.400,11966.600,1.0,1.010,1.050
1616750062.085,11621449728.0,1654558720.0,34792464384.0,7.63241299968e+11,0.215,0.335,99.409,0.035,0.0,0.005,0.0,54886.400,911240.800,1293498.200,0.0,0.0,13885.800,12086.800,1.0,1.010,1.050
1616750067.085,11623325696.0,1654558720.0,34792464384.0,7.63239424e+11,0.090,0.085,99.825,0.0,0.0,0.0,0.0,9011.200,888631.0,1280112.600,0.0,0.0,12665.0,11998.200,1.0,1.010,1.050
1616750072.085,11625271296.0,1654558720.0,34792468480.0,7.63237474304e+11,0.085,0.090,99.820,0.0,0.0,0.005,0.0,819.200,891267.200,1267820.0,0.0,0.0,12564.600,11905.0,1.0,1.010,1.050
1616750077.085,11625443328.0,1654558720.0,34792476672.0,7.6323729408e+11,0.135,0.100,99.760,0.0,0.0,0.005,0.0,0.0,905627.200,1297649.600,0.0,0.0,13115.400,12148.800,1.080,1.030,1.050
1616750082.085,11625140224.0,1654558720.0,34792476672.0,7.63237597184e+11,0.125,0.070,99.800,0.0,0.0,0.005,0.0,3276.800,874352.0,1258254.200,0.0,0.0,12115.0,11655.800,1.080,1.030,1.050
1616750087.085,11627307008.0,1654558720.0,34792480768.0,7.63235426304e+11,0.080,0.085,99.825,0.0,0.0,0.010,0.0,0.0,880293.800,1268836.200,0.0,0.0,12207.800,11783.600,1.070,1.030,1.050
1616750092.085,11626254336.0,1654558720.0,34792480768.0,7.63236478976e+11,0.070,0.080,99.840,0.0,0.0,0.010,0.0,52428.800,910360.600,1290462.0,0.0,0.0,12500.0,11976.0,1.060,1.030,1.050
1616750097.085,11625906176.0,1654558720.0,34792484864.0,7.6323682304e+11,0.090,0.100,99.810,0.0,0.0,0.0,0.0,6553.600,923124.400,1298046.800,0.0,0.0,13039.200,12144.800,1.060,1.030,1.050
1616750102.085,11625799680.0,1654558720.0,34792484864.0,7.63236929536e+11,0.075,0.085,99.830,0.0,0.0,0.010,0.0,6553.600,889978.800,1279896.400,0.0,0.0,12350.200,11790.400,1.050,1.030,1.050
1616750107.085,11625725952.0,1654558720.0,34792493056.0,7.63236995072e+11,0.070,0.090,99.840,0.0,0.0,0.0,0.0,1638.400,911089.600,1279081.200,0.0,0.0,12322.400,11839.800,1.050,1.030,1.050
1616750112.085,11626082304.0,1654558720.0,34792493056.0,7.6323663872e+11,0.090,0.100,99.805,0.0,0.0,0.005,0.0,0.0,893832.0,1271366.200,0.0,0.0,12393.400,11869.200,1.050,1.030,1.050
1616750117.085,11625676800.0,1654558720.0,34792493056.0,7.63237044224e+11,0.080,0.095,99.825,0.0,0.0,0.0,0.0,0.0,894901.0,1292148.800,0.0,0.0,12250.400,11815.0,1.040,1.030,1.050
1616750122.085,11625717760.0,1654558720.0,34792497152.0,7.63236999168e+11,0.075,0.090,99.835,0.0,0.0,0.0,0.0,54886.400,894868.400,1286516.600,0.0,0.0,12216.400,11706.0,1.040,1.030,1.050
1616750127.085,11626876928.0,1654558720.0,34792505344.0,7.63235831808e+11,0.125,0.105,99.770,0.0,0.0,0.0,0.0,4915.200,916263.0,1281893.200,0.0,0.0,12677.200,11995.600,1.040,1.030,1.050
1616750132.085,11627548672.0,1654558720.0,34792505344.0,7.63235160064e+11,0.070,0.095,99.820,0.0,0.0,0.015,0.0,5734.400,884907.0,1267123.800,0.0,0.0,12213.200,11855.600,1.030,1.030,1.050
1616750137.085,11628142592.0,1654558720.0,34792505344.0,7.63234566144e+11,0.100,0.090,99.800,0.0,0.0,0.010,0.0,0.0,930066.600,1315089.0,0.0,0.0,12527.400,12172.0,1.030,1.030,1.050
1616750142.085,11628584960.0,1654558720.0,34792505344.0,7.63234123776e+11,0.065,0.085,99.845,0.0,0.0,0.005,0.0,2457.600,904430.200,1279566.0,0.0,0.0,12195.200,11824.200,1.030,1.020,1.050
1616750147.085,11632328704.0,1654558720.0,34792513536.0,7.6323037184e+11,0.075,0.090,99.820,0.0,0.0,0.015,0.0,0.0,895617.800,1281735.200,0.0,0.0,12155.0,11967.0,1.030,1.020,1.050
